CHR	maps	lgchr	LG.x	gpos	chr	pphys	LG.y	LG_start	LG_end	n_contig	contig_type	contig_id	contig_start	contig_end	orientation	anchored
78765	GA	12	16	116.177	12	9901355	12	322771	18876109	51	W	13	1	18553339	+	1
2300	GA	12	16	116.177	12	9922626	12	322771	18876109	51	W	13	1	18553339	+	1
118734	GA	12	16	116.177	12	9997696	12	322771	18876109	51	W	13	1	18553339	+	1
78765	GA	12	16	116.177	12	9901392	12	322771	18876109	51	W	13	1	18553339	+	1
22390	GA	12	16	113.955	12	9853173	12	322771	18876109	51	W	13	1	18553339	+	1
102691	GA	12	16	113.22500000000001	12	9816614	12	322771	18876109	51	W	13	1	18553339	+	1
44188	GA	12	16	112.495	12	9743615	12	322771	18876109	51	W	13	1	18553339	+	1
90744	GA	12	16	112.495	12	9633725	12	322771	18876109	51	W	13	1	18553339	+	1
119667	GA	12	16	112.495	12	9647098	12	322771	18876109	51	W	13	1	18553339	+	1
59390	GA	12	16	112.495	12	9683215	12	322771	18876109	51	W	13	1	18553339	+	1
69558	GA	12	16	112.495	12	9674470	12	322771	18876109	51	W	13	1	18553339	+	1
69558	GA	12	16	112.495	12	9674502	12	322771	18876109	51	W	13	1	18553339	+	1
2912	GA	12	16	112.495	12	9586917	12	322771	18876109	51	W	13	1	18553339	+	1
44188	GA	12	16	112.495	12	9743657	12	322771	18876109	51	W	13	1	18553339	+	1
92671	GA	12	16	112.495	12	9621582	12	322771	18876109	51	W	13	1	18553339	+	1
69636	GA	12	16	111.765	12	9525746	12	322771	18876109	51	W	13	1	18553339	+	1
9613	GA	12	16	111.765	12	9582669	12	322771	18876109	51	W	13	1	18553339	+	1
9613	GA	12	16	111.765	12	9582680	12	322771	18876109	51	W	13	1	18553339	+	1
2092	GA	12	16	111.765	12	9455372	12	322771	18876109	51	W	13	1	18553339	+	1
92671	GA	12	16	111.765	12	9621561	12	322771	18876109	51	W	13	1	18553339	+	1
5581	GA	12	16	111.765	12	9546923	12	322771	18876109	51	W	13	1	18553339	+	1
9613	GA	12	16	111.765	12	9582674	12	322771	18876109	51	W	13	1	18553339	+	1
100953	GA	12	16	111.765	12	9555287	12	322771	18876109	51	W	13	1	18553339	+	1
69636	GA	12	16	111.765	12	9525757	12	322771	18876109	51	W	13	1	18553339	+	1
65596	GA	12	16	111.765	12	9438308	12	322771	18876109	51	W	13	1	18553339	+	1
22282	GA	12	16	111.765	12	9492839	12	322771	18876109	51	W	13	1	18553339	+	1
69636	GA	12	16	111.765	12	9525788	12	322771	18876109	51	W	13	1	18553339	+	1
91581	GA	12	16	111.765	12	9563087	12	322771	18876109	51	W	13	1	18553339	+	1
65596	GA	12	16	111.765	12	9438309	12	322771	18876109	51	W	13	1	18553339	+	1
91581	GA	12	16	111.765	12	9563088	12	322771	18876109	51	W	13	1	18553339	+	1
7115	GA	12	16	110.29400000000001	12	9351518	12	322771	18876109	51	W	13	1	18553339	+	1
109148	GA	12	16	110.29400000000001	12	9174391	12	322771	18876109	51	W	13	1	18553339	+	1
37768	GA	12	16	110.29400000000001	12	9159940	12	322771	18876109	51	W	13	1	18553339	+	1
1235	GA	12	16	110.29400000000001	12	9316845	12	322771	18876109	51	W	13	1	18553339	+	1
67252	GA	12	16	109.56400000000001	12	9087795	12	322771	18876109	51	W	13	1	18553339	+	1
71638	GA	12	16	109.56400000000001	12	9177721	12	322771	18876109	51	W	13	1	18553339	+	1
67252	GA	12	16	109.56400000000001	12	9087789	12	322771	18876109	51	W	13	1	18553339	+	1
115892	GA	12	16	109.56400000000001	12	9271923	12	322771	18876109	51	W	13	1	18553339	+	1
109148	GA	12	16	109.56400000000001	12	9174379	12	322771	18876109	51	W	13	1	18553339	+	1
68484	GA	12	16	109.56400000000001	12	9227185	12	322771	18876109	51	W	13	1	18553339	+	1
39069	GA	12	16	109.56400000000001	12	9227501	12	322771	18876109	51	W	13	1	18553339	+	1
68768	GA	12	16	109.56400000000001	12	9237247	12	322771	18876109	51	W	13	1	18553339	+	1
5663	GA	12	16	109.56400000000001	12	9123910	12	322771	18876109	51	W	13	1	18553339	+	1
5663	GA	12	16	109.56400000000001	12	9123947	12	322771	18876109	51	W	13	1	18553339	+	1
63729	GA	12	16	109.56400000000001	12	9225959	12	322771	18876109	51	W	13	1	18553339	+	1
33155	GA	12	16	108.09400000000001	12	8926797	12	322771	18876109	51	W	13	1	18553339	+	1
92786	GA	12	16	108.09400000000001	12	8897390	12	322771	18876109	51	W	13	1	18553339	+	1
89017	GA	12	16	108.09400000000001	12	8899006	12	322771	18876109	51	W	13	1	18553339	+	1
68025	GA	12	16	108.09400000000001	12	8958998	12	322771	18876109	51	W	13	1	18553339	+	1
33155	GA	12	16	108.09400000000001	12	8926848	12	322771	18876109	51	W	13	1	18553339	+	1
1592	GA	12	16	106.623	12	8839534	12	322771	18876109	51	W	13	1	18553339	+	1
54269	GA	12	16	106.623	12	8812512	12	322771	18876109	51	W	13	1	18553339	+	1
78353	GA	12	16	106.623	12	8842235	12	322771	18876109	51	W	13	1	18553339	+	1
99669	GA	12	16	106.623	12	8812956	12	322771	18876109	51	W	13	1	18553339	+	1
1592	GA	12	16	106.623	12	8839535	12	322771	18876109	51	W	13	1	18553339	+	1
120425	GA	12	16	105.893	12	8851601	12	322771	18876109	51	W	13	1	18553339	+	1
99669	GA	12	16	105.893	12	8812955	12	322771	18876109	51	W	13	1	18553339	+	1
65534	GA	12	16	105.16300000000001	12	8570059	12	322771	18876109	51	W	13	1	18553339	+	1
65534	GA	12	16	105.16300000000001	12	8570021	12	322771	18876109	51	W	13	1	18553339	+	1
4114	GA	12	16	105.16300000000001	12	8426039	12	322771	18876109	51	W	13	1	18553339	+	1
70507	GA	12	16	105.16300000000001	12	8547126	12	322771	18876109	51	W	13	1	18553339	+	1
5274	GA	12	16	105.16300000000001	12	8365626	12	322771	18876109	51	W	13	1	18553339	+	1
70507	GA	12	16	105.16300000000001	12	8547071	12	322771	18876109	51	W	13	1	18553339	+	1
78671	GA	12	16	105.16300000000001	12	8624075	12	322771	18876109	51	W	13	1	18553339	+	1
23491	GA	12	16	105.16300000000001	12	8609880	12	322771	18876109	51	W	13	1	18553339	+	1
70507	GA	12	16	105.16300000000001	12	8547091	12	322771	18876109	51	W	13	1	18553339	+	1
70507	GA	12	16	105.16300000000001	12	8547072	12	322771	18876109	51	W	13	1	18553339	+	1
35111	GA	12	16	105.16300000000001	12	8544803	12	322771	18876109	51	W	13	1	18553339	+	1
35111	GA	12	16	105.16300000000001	12	8544791	12	322771	18876109	51	W	13	1	18553339	+	1
119195	GA	12	16	104.433	12	8463462	12	322771	18876109	51	W	13	1	18553339	+	1
5274	GA	12	16	104.433	12	8365619	12	322771	18876109	51	W	13	1	18553339	+	1
119195	GA	12	16	104.433	12	8463499	12	322771	18876109	51	W	13	1	18553339	+	1
4114	GA	12	16	104.433	12	8426040	12	322771	18876109	51	W	13	1	18553339	+	1
47478	GA	12	16	104.433	12	8475728	12	322771	18876109	51	W	13	1	18553339	+	1
85533	GA	12	16	104.433	12	8379102	12	322771	18876109	51	W	13	1	18553339	+	1
81476	GA	12	16	102.962	12	8161075	12	322771	18876109	51	W	13	1	18553339	+	1
21954	GA	12	16	102.232	12	7628604	12	322771	18876109	51	W	13	1	18553339	+	1
87391	GA	12	16	102.232	12	8111016	12	322771	18876109	51	W	13	1	18553339	+	1
87391	GA	12	16	102.232	12	8111015	12	322771	18876109	51	W	13	1	18553339	+	1
21954	GA	12	16	102.232	12	7628605	12	322771	18876109	51	W	13	1	18553339	+	1
87391	GA	12	16	102.232	12	8111021	12	322771	18876109	51	W	13	1	18553339	+	1
31103	GA	12	16	101.50200000000001	12	7919624	12	322771	18876109	51	W	13	1	18553339	+	1
110624	GA	12	16	101.50200000000001	12	7881320	12	322771	18876109	51	W	13	1	18553339	+	1
19349	GA	12	16	101.50200000000001	12	7851827	12	322771	18876109	51	W	13	1	18553339	+	1
31103	GA	12	16	101.50200000000001	12	7919636	12	322771	18876109	51	W	13	1	18553339	+	1
99511	GA	12	16	101.50200000000001	12	7922444	12	322771	18876109	51	W	13	1	18553339	+	1
19349	GA	12	16	101.50200000000001	12	7851791	12	322771	18876109	51	W	13	1	18553339	+	1
31103	GA	12	16	101.50200000000001	12	7919601	12	322771	18876109	51	W	13	1	18553339	+	1
4815	GA	12	16	101.50200000000001	12	7802409	12	322771	18876109	51	W	13	1	18553339	+	1
99511	GA	12	16	101.50200000000001	12	7922445	12	322771	18876109	51	W	13	1	18553339	+	1
120009	GA	12	16	101.50200000000001	12	7877219	12	322771	18876109	51	W	13	1	18553339	+	1
12490	GA	12	16	101.50200000000001	12	7856095	12	322771	18876109	51	W	13	1	18553339	+	1
12561	GA	12	16	101.50200000000001	12	7921404	12	322771	18876109	51	W	13	1	18553339	+	1
76588	GA	12	16	101.50200000000001	12	7950240	12	322771	18876109	51	W	13	1	18553339	+	1
120009	GA	12	16	101.50200000000001	12	7877223	12	322771	18876109	51	W	13	1	18553339	+	1
111038	GA	12	16	101.50200000000001	12	7970695	12	322771	18876109	51	W	13	1	18553339	+	1
99511	GA	12	16	101.50200000000001	12	7922483	12	322771	18876109	51	W	13	1	18553339	+	1
32594	GA	12	16	101.50200000000001	12	7744378	12	322771	18876109	51	W	13	1	18553339	+	1
63385	GA	12	16	100.77300000000001	12	7584311	12	322771	18876109	51	W	13	1	18553339	+	1
3285	GA	12	16	100.77300000000001	12	7659909	12	322771	18876109	51	W	13	1	18553339	+	1
63385	GA	12	16	100.77300000000001	12	7584269	12	322771	18876109	51	W	13	1	18553339	+	1
121543	GA	12	16	100.77300000000001	12	7678205	12	322771	18876109	51	W	13	1	18553339	+	1
110211	GA	12	16	100.043	12	7523041	12	322771	18876109	51	W	13	1	18553339	+	1
110211	GA	12	16	100.043	12	7523042	12	322771	18876109	51	W	13	1	18553339	+	1
56907	GA	12	16	100.043	12	7483788	12	322771	18876109	51	W	13	1	18553339	+	1
114341	GA	12	16	99.313	12	7407975	12	322771	18876109	51	W	13	1	18553339	+	1
31117	GA	12	16	97.09	12	7301131	12	322771	18876109	51	W	13	1	18553339	+	1
31117	GA	12	16	97.09	12	7301134	12	322771	18876109	51	W	13	1	18553339	+	1
90169	GA	12	16	97.09	12	6663951	12	322771	18876109	51	W	13	1	18553339	+	1
52319	GA	12	16	97.09	12	7317680	12	322771	18876109	51	W	13	1	18553339	+	1
28807	GA	12	16	97.09	12	7295228	12	322771	18876109	51	W	13	1	18553339	+	1
2769	GA	12	16	97.09	12	7292637	12	322771	18876109	51	W	13	1	18553339	+	1
73170	GA	12	16	96.36	12	6132688	12	322771	18876109	51	W	13	1	18553339	+	1
32533	GA	12	16	96.36	12	5914663	12	322771	18876109	51	W	13	1	18553339	+	1
33743	GA	12	16	96.36	12	7094568	12	322771	18876109	51	W	13	1	18553339	+	1
75410	GA	12	16	96.36	12	6906276	12	322771	18876109	51	W	13	1	18553339	+	1
111810	GA	12	16	96.36	12	6659899	12	322771	18876109	51	W	13	1	18553339	+	1
19271	GA	12	16	96.36	12	4602171	12	322771	18876109	51	W	13	1	18553339	+	1
107292	GA	12	16	96.36	12	6835903	12	322771	18876109	51	W	13	1	18553339	+	1
111810	GA	12	16	96.36	12	6659886	12	322771	18876109	51	W	13	1	18553339	+	1
63774	GA	12	16	96.36	12	5588163	12	322771	18876109	51	W	13	1	18553339	+	1
36857	GA	12	16	96.36	12	6205119	12	322771	18876109	51	W	13	1	18553339	+	1
115419	GA	12	16	96.36	12	6326578	12	322771	18876109	51	W	13	1	18553339	+	1
63774	GA	12	16	96.36	12	5588167	12	322771	18876109	51	W	13	1	18553339	+	1
59522	GA	12	16	96.36	12	5947235	12	322771	18876109	51	W	13	1	18553339	+	1
40611	GA	12	16	96.36	12	6922373	12	322771	18876109	51	W	13	1	18553339	+	1
5258	GA	12	16	96.36	12	7253939	12	322771	18876109	51	W	13	1	18553339	+	1
57802	GA	12	16	96.36	12	7116299	12	322771	18876109	51	W	13	1	18553339	+	1
93133	GA	12	16	96.36	12	6684474	12	322771	18876109	51	W	13	1	18553339	+	1
119927	GA	12	16	96.36	12	6697886	12	322771	18876109	51	W	13	1	18553339	+	1
93133	GA	12	16	96.36	12	6684438	12	322771	18876109	51	W	13	1	18553339	+	1
24172	GA	12	16	96.36	12	6729728	12	322771	18876109	51	W	13	1	18553339	+	1
93133	GA	12	16	96.36	12	6684450	12	322771	18876109	51	W	13	1	18553339	+	1
53005	GA	12	16	96.36	12	6151775	12	322771	18876109	51	W	13	1	18553339	+	1
5428	GA	12	16	96.36	12	7205058	12	322771	18876109	51	W	13	1	18553339	+	1
76675	GA	12	16	96.36	12	6341425	12	322771	18876109	51	W	13	1	18553339	+	1
19648	GA	12	16	96.36	12	6132670	12	322771	18876109	51	W	13	1	18553339	+	1
79118	GA	12	16	96.36	12	5788126	12	322771	18876109	51	W	13	1	18553339	+	1
6010	GA	12	16	96.36	12	5942925	12	322771	18876109	51	W	13	1	18553339	+	1
53005	GA	12	16	96.36	12	6151810	12	322771	18876109	51	W	13	1	18553339	+	1
59522	GA	12	16	96.36	12	5947212	12	322771	18876109	51	W	13	1	18553339	+	1
117321	GA	12	16	96.36	12	5868758	12	322771	18876109	51	W	13	1	18553339	+	1
63774	GA	12	16	96.36	12	5588179	12	322771	18876109	51	W	13	1	18553339	+	1
6010	GA	12	16	96.36	12	5942988	12	322771	18876109	51	W	13	1	18553339	+	1
36857	GA	12	16	96.36	12	6205152	12	322771	18876109	51	W	13	1	18553339	+	1
76675	GA	12	16	96.36	12	6341412	12	322771	18876109	51	W	13	1	18553339	+	1
79118	GA	12	16	96.36	12	5788136	12	322771	18876109	51	W	13	1	18553339	+	1
106625	GA	12	16	96.36	12	6291397	12	322771	18876109	51	W	13	1	18553339	+	1
75587	GA	12	16	96.36	12	7209252	12	322771	18876109	51	W	13	1	18553339	+	1
121289	GA	12	16	95.63000000000001	12	6265634	12	322771	18876109	51	W	13	1	18553339	+	1
59522	GA	12	16	95.63000000000001	12	5947199	12	322771	18876109	51	W	13	1	18553339	+	1
58798	GA	12	16	95.63000000000001	12	6896033	12	322771	18876109	51	W	13	1	18553339	+	1
58798	GA	12	16	95.63000000000001	12	6896035	12	322771	18876109	51	W	13	1	18553339	+	1
58798	GA	12	16	95.63000000000001	12	6896071	12	322771	18876109	51	W	13	1	18553339	+	1
27043	GA	12	16	95.63000000000001	12	4088557	12	322771	18876109	51	W	13	1	18553339	+	1
69422	GA	12	16	93.408	12	3974987	12	322771	18876109	51	W	13	1	18553339	+	1
105219	GA	12	16	91.93700000000001	12	3893791	12	322771	18876109	51	W	13	1	18553339	+	1
38869	GA	12	16	89.714	12	3814322	12	322771	18876109	51	W	13	1	18553339	+	1
7985	GA	12	16	89.714	12	3813829	12	322771	18876109	51	W	13	1	18553339	+	1
49165	GA	12	16	88.98400000000001	12	3810820	12	322771	18876109	51	W	13	1	18553339	+	1
5248	GA	12	16	88.98400000000001	12	3814273	12	322771	18876109	51	W	13	1	18553339	+	1
622	GA	12	16	88.254	12	3768852	12	322771	18876109	51	W	13	1	18553339	+	1
112024	GA	12	16	87.524	12	3730545	12	322771	18876109	51	W	13	1	18553339	+	1
55315	GA	12	16	86.795	12	3656596	12	322771	18876109	51	W	13	1	18553339	+	1
3610	GA	12	16	86.795	12	3718173	12	322771	18876109	51	W	13	1	18553339	+	1
31370	GA	12	16	86.795	12	3650515	12	322771	18876109	51	W	13	1	18553339	+	1
68761	GA	12	16	86.795	12	3664899	12	322771	18876109	51	W	13	1	18553339	+	1
31370	GA	12	16	86.795	12	3650516	12	322771	18876109	51	W	13	1	18553339	+	1
121985	GA	12	16	86.795	12	3603171	12	322771	18876109	51	W	13	1	18553339	+	1
101064	GA	12	16	84.572	12	3551845	12	322771	18876109	51	W	13	1	18553339	+	1
6022	GA	12	16	83.101	12	3471018	12	322771	18876109	51	W	13	1	18553339	+	1
111327	GA	12	16	83.101	12	3489976	12	322771	18876109	51	W	13	1	18553339	+	1
111327	GA	12	16	83.101	12	3489984	12	322771	18876109	51	W	13	1	18553339	+	1
111327	GA	12	16	83.101	12	3489971	12	322771	18876109	51	W	13	1	18553339	+	1
25419	GA	12	16	81.631	12	3408341	12	322771	18876109	51	W	13	1	18553339	+	1
116115	GA	12	16	80.16000000000001	12	3318435	12	322771	18876109	51	W	13	1	18553339	+	1
24182	GA	12	16	80.16000000000001	12	3327129	12	322771	18876109	51	W	13	1	18553339	+	1
116115	GA	12	16	80.16000000000001	12	3318451	12	322771	18876109	51	W	13	1	18553339	+	1
116115	GA	12	16	80.16000000000001	12	3318447	12	322771	18876109	51	W	13	1	18553339	+	1
116115	GA	12	16	80.16000000000001	12	3318423	12	322771	18876109	51	W	13	1	18553339	+	1
24182	GA	12	16	80.16000000000001	12	3327138	12	322771	18876109	51	W	13	1	18553339	+	1
52262	GA	12	16	75.611	12	3145647	12	322771	18876109	51	W	13	1	18553339	+	1
80791	GA	12	16	68.623	12	2769397	12	322771	18876109	51	W	13	1	18553339	+	1
99436	GA	12	16	67.893	12	2776774	12	322771	18876109	51	W	13	1	18553339	+	1
122042	GA	12	16	67.893	12	2884187	12	322771	18876109	51	W	13	1	18553339	+	1
119176	GA	12	16	67.893	12	2831032	12	322771	18876109	51	W	13	1	18553339	+	1
119176	GA	12	16	67.893	12	2831029	12	322771	18876109	51	W	13	1	18553339	+	1
38667	GA	12	16	66.423	12	79795	12	75616	83889	29	W	2264	1	8274	+	1
23782	GA	12	16	66.423	12	2737174	12	322771	18876109	51	W	13	1	18553339	+	1
23782	GA	12	16	66.423	12	2737178	12	322771	18876109	51	W	13	1	18553339	+	1
38667	GA	12	16	66.423	12	79793	12	75616	83889	29	W	2264	1	8274	+	1
63250	GA	12	16	65.69300000000001	12	2687806	12	322771	18876109	51	W	13	1	18553339	+	1
63250	GA	12	16	65.69300000000001	12	2687830	12	322771	18876109	51	W	13	1	18553339	+	1
63250	GA	12	16	65.69300000000001	12	2687813	12	322771	18876109	51	W	13	1	18553339	+	1
121953	GA	12	16	64.963	12	2657389	12	322771	18876109	51	W	13	1	18553339	+	1
121953	GA	12	16	64.963	12	2657405	12	322771	18876109	51	W	13	1	18553339	+	1
34249	GA	12	16	64.233	12	2708263	12	322771	18876109	51	W	13	1	18553339	+	1
34249	GA	12	16	64.233	12	2708242	12	322771	18876109	51	W	13	1	18553339	+	1
29458	GA	12	16	62.762	12	2619466	12	322771	18876109	51	W	13	1	18553339	+	1
37763	GA	12	16	59.04599999999999	12	2509678	12	322771	18876109	51	W	13	1	18553339	+	1
37763	GA	12	16	59.04599999999999	12	2509635	12	322771	18876109	51	W	13	1	18553339	+	1
21007	GA	12	16	59.04599999999999	12	2489651	12	322771	18876109	51	W	13	1	18553339	+	1
40650	GA	12	16	58.316	12	2466618	12	322771	18876109	51	W	13	1	18553339	+	1
40650	GA	12	16	58.316	12	2466669	12	322771	18876109	51	W	13	1	18553339	+	1
16348	GA	12	16	56.845	12	2319674	12	322771	18876109	51	W	13	1	18553339	+	1
78833	GA	12	16	56.845	12	2384859	12	322771	18876109	51	W	13	1	18553339	+	1
22210	GA	12	16	56.845	12	2225334	12	322771	18876109	51	W	13	1	18553339	+	1
10244	GA	12	16	56.845	12	2284093	12	322771	18876109	51	W	13	1	18553339	+	1
6068	GA	12	16	56.116000000000014	12	2167092	12	322771	18876109	51	W	13	1	18553339	+	1
6068	GA	12	16	56.116000000000014	12	2167087	12	322771	18876109	51	W	13	1	18553339	+	1
6068	GA	12	16	56.116000000000014	12	2167055	12	322771	18876109	51	W	13	1	18553339	+	1
1993	GA	12	16	53.893	12	2022866	12	322771	18876109	51	W	13	1	18553339	+	1
56557	GA	12	16	51.670000000000016	12	549717	12	322771	18876109	51	W	13	1	18553339	+	1
59304	GA	12	16	50.20000000000002	12	481156	12	322771	18876109	51	W	13	1	18553339	+	1
109254	GA	12	16	50.20000000000002	12	633765	12	322771	18876109	51	W	13	1	18553339	+	1
109254	GA	12	16	50.20000000000002	12	633758	12	322771	18876109	51	W	13	1	18553339	+	1
20559	GA	12	16	50.20000000000002	12	413504	12	322771	18876109	51	W	13	1	18553339	+	1
69488	GA	12	16	48.74000000000001	12	729938	12	322771	18876109	51	W	13	1	18553339	+	1
37653	GA	12	16	48.01000000000002	12	1684486	12	322771	18876109	51	W	13	1	18553339	+	1
91120	GA	12	16	48.01000000000002	12	839125	12	322771	18876109	51	W	13	1	18553339	+	1
106145	GA	12	16	48.01000000000002	12	987732	12	322771	18876109	51	W	13	1	18553339	+	1
4321	GA	12	16	48.01000000000002	12	1027539	12	322771	18876109	51	W	13	1	18553339	+	1
44236	GA	12	16	48.01000000000002	12	978914	12	322771	18876109	51	W	13	1	18553339	+	1
33376	GA	12	16	48.01000000000002	12	909653	12	322771	18876109	51	W	13	1	18553339	+	1
91120	GA	12	16	48.01000000000002	12	839154	12	322771	18876109	51	W	13	1	18553339	+	1
21959	GA	12	16	48.01000000000002	12	792920	12	322771	18876109	51	W	13	1	18553339	+	1
91120	GA	12	16	48.01000000000002	12	839127	12	322771	18876109	51	W	13	1	18553339	+	1
47319	GA	12	16	48.01000000000002	12	744813	12	322771	18876109	51	W	13	1	18553339	+	1
4321	GA	12	16	48.01000000000002	12	1027517	12	322771	18876109	51	W	13	1	18553339	+	1
21959	GA	12	16	48.01000000000002	12	792892	12	322771	18876109	51	W	13	1	18553339	+	1
4321	GA	12	16	48.01000000000002	12	1027528	12	322771	18876109	51	W	13	1	18553339	+	1
4321	GA	12	16	48.01000000000002	12	1027518	12	322771	18876109	51	W	13	1	18553339	+	1
38033	GA	12	16	47.28	12	1628127	12	322771	18876109	51	W	13	1	18553339	+	1
28808	GA	12	16	47.28	12	1276030	12	322771	18876109	51	W	13	1	18553339	+	1
104359	GA	12	16	47.28	12	1371287	12	322771	18876109	51	W	13	1	18553339	+	1
21306	GA	12	16	47.28	12	1687460	12	322771	18876109	51	W	13	1	18553339	+	1
60809	GA	12	16	47.28	12	334899	12	322771	18876109	51	W	13	1	18553339	+	1
90437	GA	12	16	47.28	12	1344444	12	322771	18876109	51	W	13	1	18553339	+	1
102816	GA	12	16	47.28	12	1259217	12	322771	18876109	51	W	13	1	18553339	+	1
119034	GA	12	16	47.28	12	1228759	12	322771	18876109	51	W	13	1	18553339	+	1
102976	GA	12	16	47.28	12	1553739	12	322771	18876109	51	W	13	1	18553339	+	1
85923	GA	12	16	47.28	12	1563546	12	322771	18876109	51	W	13	1	18553339	+	1
19190	GA	12	16	47.28	12	1225313	12	322771	18876109	51	W	13	1	18553339	+	1
87041	GA	12	16	47.28	12	1244147	12	322771	18876109	51	W	13	1	18553339	+	1
1167	GA	12	16	47.28	12	1180428	12	322771	18876109	51	W	13	1	18553339	+	1
107245	GA	12	16	47.28	12	1473265	12	322771	18876109	51	W	13	1	18553339	+	1
31518	GA	12	16	47.28	12	1138421	12	322771	18876109	51	W	13	1	18553339	+	1
1167	GA	12	16	47.28	12	1180391	12	322771	18876109	51	W	13	1	18553339	+	1
21465	GA	12	16	47.28	12	42521	12	42211	47874	17	W	4296	1	5664	+	1
104359	GA	12	16	47.28	12	1371289	12	322771	18876109	51	W	13	1	18553339	+	1
81422	GA	12	16	47.28	12	1177969	12	322771	18876109	51	W	13	1	18553339	+	1
87041	GA	12	16	47.28	12	1244162	12	322771	18876109	51	W	13	1	18553339	+	1
38033	GA	12	16	47.28	12	1628134	12	322771	18876109	51	W	13	1	18553339	+	1
107245	GA	12	16	47.28	12	1473289	12	322771	18876109	51	W	13	1	18553339	+	1
90437	GA	12	16	47.28	12	1344446	12	322771	18876109	51	W	13	1	18553339	+	1
119034	GA	12	16	47.28	12	1228781	12	322771	18876109	51	W	13	1	18553339	+	1
33984	GA	12	16	47.28	12	1181366	12	322771	18876109	51	W	13	1	18553339	+	1
52922	GA	12	16	47.28	12	1441763	12	322771	18876109	51	W	13	1	18553339	+	1
81796	GA	12	16	47.28	12	1684166	12	322771	18876109	51	W	13	1	18553339	+	1
16704	GA	12	16	47.28	12	1620820	12	322771	18876109	51	W	13	1	18553339	+	1
22384	GA	12	16	47.28	12	1790084	12	322771	18876109	51	W	13	1	18553339	+	1
104359	GA	12	16	47.28	12	1371286	12	322771	18876109	51	W	13	1	18553339	+	1
112954	GA	12	16	47.28	12	255105	12	250227	274166	47	W	719	1	23940	+	1
4360	GA	12	16	47.28	12	1659229	12	322771	18876109	51	W	13	1	18553339	+	1
81422	GA	12	16	47.28	12	1177977	12	322771	18876109	51	W	13	1	18553339	+	1
