LG	ogchr	ogphys	lgchr	pos
LG05	4	15282911	4	80.256
LG05	4	15306512	4	80.256
LG05	4	15306512	4	80.256
LG05	4	15311684	4	80.256
LG05	4	15311684	4	80.256
LG05	4	15314942	4	80.256
LG05	4	15314942	4	80.256
LG05	4	15381673	4	80.256
LG05	4	15381676	4	80.256
LG05	4	15483548	4	80.256
LG05	4	15506073	4	80.256
LG05	4	15506073	4	80.256
LG05	4	15506073	4	80.256
LG05	4	15512750	4	80.256
LG05	4	15564671	4	80.256
LG05	4	15663610	4	80.256
LG05	4	15663610	4	80.256
LG05	4	15715706	4	80.256
LG05	4	15715706	4	80.256
LG05	4	15739677	4	79.527
LG05	4	15783975	4	80.256
LG05	4	15792442	4	80.256
LG05	4	15792442	4	80.256
LG05	4	15854717	4	80.256
LG05	4	15874348	4	80.256
LG05	4	15932777	4	79.527
LG05	4	15934664	4	79.527
LG05	4	15969703	4	79.527
LG05	4	15990889	4	79.527
LG05	4	16021435	4	79.527
LG05	4	16021435	4	79.527
LG05	4	16024546	4	79.527
LG05	4	16036269	4	79.527
LG05	4	16055105	4	79.527
LG05	4	16115887	4	77.326
LG05	4	16126069	4	78.056
LG05	4	16295728	4	77.326
LG05	4	16302415	4	77.326
LG05	4	16305467	4	77.326
LG05	4	16322818	4	76.596
LG05	4	16322818	4	76.596
LG05	4	16325430	4	76.596
LG05	4	16358643	4	76.596
LG05	4	16358643	4	76.596
LG05	4	16427913	4	76.596
LG05	4	16429134	4	76.596
LG05	4	16429134	4	76.596
LG05	4	16434986	4	76.596
LG05	4	16436481	4	76.596
LG05	4	16442688	4	76.596
LG05	4	16462516	4	76.596
LG05	4	16550659	4	75.866
LG05	4	16583361	4	75.866
LG05	4	16614631	4	75.866
LG05	4	16614631	4	75.866
LG05	4	16614631	4	75.866
LG05	4	16631419	4	75.866
LG05	4	16667552	4	75.866
LG05	4	16667552	4	75.866
LG05	4	16667552	4	75.866
LG05	4	16688611	4	75.866
LG05	4	16743947	4	75.866
LG05	4	16764365	4	75.866
LG05	4	16764365	4	75.866
LG05	4	16804592	4	75.866
LG05	4	16804592	4	75.866
LG05	4	16926929	4	73.665
LG05	4	16967509	4	73.665
LG05	4	16976851	4	73.665
LG05	4	16976851	4	73.665
LG05	4	16976851	4	74.395
LG05	4	17022493	4	72.935
LG05	4	17048422	4	72.935
LG05	4	17092851	4	72.935
LG05	4	17092851	4	72.935
LG05	4	17092851	4	72.935
LG05	4	17092851	4	72.935
LG05	4	17105273	4	72.205
LG05	4	17105273	4	72.205
LG05	4	17105273	4	72.205
LG05	4	17105273	4	72.205
LG05	4	17105273	4	72.205
LG05	4	17218913	4	70.735
LG05	4	17224335	4	70.735
LG05	4	17258600	4	69.275
LG05	4	17258600	4	69.275
LG05	4	17259210	4	70.735
LG05	4	17259210	4	70.735
LG05	4	17293847	4	70.005
LG05	4	17316336	4	70.005
LG05	4	17318659	4	70.005
LG05	4	17365842	4	70.005
LG05	4	17411015	4	69.275
LG05	4	17411015	4	69.275
LG05	4	17411343	4	68.545
LG05	4	17464047	4	68.545
LG05	4	17538390	4	67.815
LG05	4	17538390	4	67.815
LG05	4	17547568	4	67.815
LG05	4	17569600	4	67.815
LG05	4	17681671	4	66.344
LG05	4	17709107	4	66.344
LG05	4	17716241	4	66.344
LG05	4	17716241	4	66.344
LG05	4	17844851	4	64.874
LG05	4	17852556	4	64.874
LG05	4	17852556	4	64.874
LG05	4	17852559	4	64.874
LG05	4	17852559	4	64.874
LG05	4	17885366	4	64.874
LG05	4	17887105	4	64.874
LG05	4	17887105	4	64.874
LG05	4	17890106	4	64.874
LG05	4	17914496	4	64.874
LG05	4	18005132	4	62.673
LG05	4	18012759	4	61.943
LG05	4	18088939	4	62.673
LG05	4	18099663	4	61.943
LG05	4	18114219	4	62.673
LG05	4	18127178	4	62.673
LG05	4	18127178	4	62.673
LG05	4	18129066	4	62.673
LG05	4	18147184	4	62.673
LG05	4	18147184	4	63.403
LG05	4	18170173	4	61.943
LG05	4	18170173	4	61.943
LG05	4	18170173	4	61.943
LG05	4	18174736	4	61.943
LG05	4	18174736	4	61.943
LG05	4	18182028	4	61.943
LG05	4	18209169	4	61.943
LG05	4	18281583	4	60.472
LG05	4	18281583	4	60.472
LG05	4	18296163	4	60.472
LG05	4	18382733	4	60.472
LG05	4	18410505	4	60.472
LG05	4	18462602	4	60.472
LG05	4	18471873	4	60.472
LG05	4	18552003	4	59.002
LG05	4	18557004	4	59.002
LG05	4	18619004	4	57.531
LG05	4	18619004	4	57.531
LG05	4	18620001	4	57.531
LG05	4	18624945	4	56.801
LG05	4	18624945	4	56.801
LG05	4	18635281	4	56.071
LG05	4	18657481	4	56.801
LG05	4	18703819	4	56.071
LG05	4	18751915	4	53.085
LG05	4	18784156	4	52.355
LG05	4	18833685	4	50.895
LG05	4	18833685	4	51.625
LG05	4	18849983	4	51.625
LG05	4	18873481	4	51.625
LG05	4	18873481	4	51.625
LG05	4	18890030	4	51.625
LG05	4	18894952	4	50.895
LG05	4	18894952	4	51.625
LG05	4	18912852	4	51.625
LG05	4	18953877	4	51.625
LG05	4	18956991	4	51.625
LG05	4	18956991	4	51.625
LG05	4	18970671	4	51.625
LG05	4	18970671	4	51.625
LG05	4	18973484	4	51.625
LG05	4	19002041	4	51.625
LG05	4	19002041	4	51.625
LG05	4	19026512	4	51.625
LG05	4	19027124	4	51.625
LG05	4	19027124	4	51.625
LG05	4	19040460	4	50.895
LG05	4	19059222	4	50.165
LG05	4	19059222	4	50.165
LG05	4	19059222	4	50.165
LG05	4	19059222	4	50.165
LG05	4	19074709	4	49.435
LG05	4	19182198	4	49.435
LG05	4	19280880	4	50.165
LG05	4	19305427	4	49.435
LG05	4	19363132	4	49.435
LG05	4	19364936	4	49.435
LG05	4	19392618	4	49.435
LG05	4	19579153	4	46.449
LG05	4	19579153	4	46.449
LG05	4	19658942	4	46.449
LG05	4	19705414	4	46.449
LG05	4	19720475	4	45.72
LG05	4	19746077	4	44.99
LG05	4	19806865	4	44.26
LG05	4	19806962	4	44.26
LG05	4	19806962	4	44.26
LG05	4	19806962	4	44.26
LG05	4	19806962	4	44.26
LG05	4	19808478	4	44.99
LG05	4	19808478	4	44.99
LG05	4	19853469	4	44.26
LG05	4	19919352	4	43.53
LG05	4	19939655	4	44.26
LG05	4	19973544	4	44.26
LG05	4	20028589	4	44.26
LG05	4	20028589	4	44.26
LG05	4	20070447	4	44.26
LG05	4	20078044	4	44.26
LG05	4	20080261	4	44.26
LG05	4	20086698	4	44.26
LG05	4	20100228	4	44.26
LG05	4	20100228	4	44.26
LG05	4	20153950	4	43.53
LG05	4	20153950	4	43.53
LG05	4	20153950	4	44.26
LG05	4	20153950	4	44.26
LG05	4	20161049	4	44.26
LG05	4	20168779	4	44.26
LG05	4	20172622	4	44.26
LG05	4	20547236	4	44.26
LG05	4	20579109	4	44.26
LG05	4	20588642	4	44.26
LG05	4	20635368	4	44.26
LG05	4	21075804	4	0
LG05	4	21075804	4	0
LG05	4	21189217	4	0
LG05	4	21208493	4	0
LG05	4	21266838	4	0
LG05	4	21302750	4	0
LG05	4	21325679	4	0
LG05	4	21332847	4	0
LG05	4	21354354	4	0
LG05	4	21382491	4	0
LG05	4	21382491	4	0
LG05	4	21382491	4	0
LG05	4	21387775	4	0
LG05	4	21519776	4	18.755
LG05	4	21679974	4	8.994
LG05	4	21779092	4	10.465
LG05	4	21779092	4	10.465
LG05	4	21796581	4	11.936
LG05	4	21824146	4	13.407
LG05	4	21824149	4	13.407
LG05	4	21833942	4	13.407
LG05	4	21844753	4	13.407
LG05	4	21949894	4	18.755
LG05	4	21957624	4	18.755
LG05	4	21957624	4	18.755
LG05	4	21957624	4	18.755
LG05	4	22010169	4	18.755
LG05	4	22011476	4	18.755
LG05	4	22011476	4	18.755
LG05	4	22011476	4	18.755
LG05	4	22104599	4	21.741
LG05	4	22104599	4	21.741
LG05	4	22207997	4	26.198
LG05	4	22207997	4	26.198
LG05	4	22207997	4	26.198
LG05	4	22329611	4	29.184
LG05	4	22407942	4	29.914
LG05	4	22473687	4	33.675
LG05	4	22473687	4	35.897
LG05	4	22477120	4	33.675
LG09	5	6945	5	1.46
LG09	5	6945	5	1.46
LG09	5	60389	5	1.46
LG09	5	113894	5	0.73
LG09	5	113894	5	1.46
LG09	5	119277	5	1.46
LG09	5	119277	5	1.46
LG09	5	119277	5	1.46
LG09	5	131154	5	1.46
LG09	5	131154	5	1.46
LG09	5	438785	5	1.46
LG09	5	510230	5	0
LG09	5	721382	5	1.46
LG09	5	945709	5	2.19
LG09	5	945709	5	2.19
LG09	5	954488	5	2.19
LG09	5	983345	5	2.19
LG09	5	983345	5	2.19
LG09	5	1057220	5	3.661
LG09	5	1480322	5	14.809
LG09	5	1562988	5	11.048
LG09	5	1562988	5	11.048
LG09	5	1562988	5	11.048
LG09	5	1562988	5	11.048
LG09	5	1612318	5	9.577
LG09	5	1612321	5	9.577
LG09	5	1674457	5	8.106
LG09	5	1885268	5	5.12
LG09	5	1925362	5	4.39
LG09	5	1989449	5	4.39
LG09	5	2313204	5	18.502
LG09	5	2362124	5	18.502
LG09	5	2362124	5	18.502
LG09	5	2465480	5	19.232
LG09	5	2465480	5	19.232
LG09	5	2465480	5	19.232
LG09	5	2764959	5	24.464
LG09	5	2769051	5	24.464
LG09	5	2769051	5	24.464
LG09	5	2769051	5	24.464
LG09	5	2771020	5	24.464
LG09	5	2771020	5	24.464
LG09	5	2771020	5	24.464
LG09	5	2791887	5	25.194
LG09	5	2803529	5	25.924
LG09	5	2803529	5	25.924
LG09	5	2803529	5	25.924
LG09	5	2803529	5	25.924
LG09	5	2803529	5	25.924
LG09	5	2803529	5	25.924
LG09	5	2803529	5	25.924
LG09	5	2829828	5	25.194
LG09	5	2829828	5	25.194
LG09	5	2852543	5	26.654
LG09	5	2877998	5	26.654
LG09	5	2942473	5	27.384
LG09	5	2960576	5	27.384
LG09	5	2967293	5	25.194
LG09	5	2980378	5	27.384
LG09	5	2981245	5	27.384
LG09	5	3027196	5	28.114
LG09	5	3027196	5	28.114
LG09	5	3050768	5	28.844
LG09	5	3050771	5	28.844
LG09	5	3056148	5	29.574
LG09	5	3056148	5	29.574
LG09	5	3093174	5	28.844
LG09	5	3093174	5	28.844
LG09	5	3093174	5	28.844
LG09	5	3093174	5	28.844
LG09	5	3095973	5	28.844
LG09	5	3102692	5	28.844
LG09	5	3136737	5	31.044
LG09	5	3136737	5	31.044
LG09	5	3136737	5	31.044
LG09	5	3160129	5	29.574
LG09	5	3194062	5	31.044
LG09	5	3194062	5	31.044
LG09	5	3194062	5	31.044
LG09	5	3220208	5	31.044
LG09	5	3372725	5	33.267
LG09	5	3404531	5	33.267
LG09	5	3405415	5	33.267
LG09	5	3437650	5	33.267
LG09	5	3438867	5	33.267
LG09	5	3438867	5	33.267
LG09	5	3516285	5	33.997
LG09	5	3525327	5	33.997
LG09	5	3536300	5	34.727
LG09	5	3536303	5	35.457
LG09	5	3551173	5	35.457
LG09	5	3588707	5	36.187
LG09	5	3640095	5	35.457
LG09	5	3640095	5	36.187
LG09	5	3640095	5	36.187
LG09	5	3643997	5	36.187
LG09	5	3643997	5	36.187
LG09	5	3643997	5	36.187
LG09	5	3647036	5	36.187
LG09	5	3677895	5	36.187
LG09	5	3708488	5	36.187
LG09	5	3724648	5	36.187
LG09	5	3724648	5	36.917
LG09	5	3737619	5	36.187
LG09	5	3737619	5	36.187
LG09	5	3737619	5	36.187
LG09	5	3739410	5	36.187
LG09	5	3739410	5	36.187
LG09	5	3753547	5	36.187
LG09	5	3753547	5	36.187
LG09	5	3787380	5	36.187
LG09	5	3787380	5	36.187
LG09	5	3787380	5	36.187
LG09	5	3794307	5	36.187
LG09	5	3893840	5	37.647
LG09	5	3971905	5	37.647
LG09	5	3971905	5	37.647
LG09	5	3978144	5	37.647
LG09	5	4157343	5	39.869
LG09	5	4222568	5	39.869
LG09	5	4223582	5	39.869
LG09	5	4247204	5	39.869
LG09	5	4247204	5	39.869
LG09	5	4247204	5	39.869
LG09	5	4314305	5	39.869
LG09	5	4314305	5	39.869
LG09	5	4314728	5	39.869
LG09	5	4314728	5	39.869
LG09	5	4439996	5	39.869
LG09	5	4439996	5	39.869
LG09	5	4439996	5	39.869
LG09	5	4485958	5	41.34
LG09	5	4501707	5	41.34
LG09	5	4546931	5	41.34
LG09	5	4643605	5	41.34
LG09	5	4643605	5	41.34
LG09	5	4763070	5	41.34
LG09	5	4790448	5	41.34
LG09	5	4819215	5	41.34
LG09	5	4831664	5	41.34
LG09	5	4867131	5	42.07
LG09	5	4867131	5	42.07
LG09	5	4908367	5	42.07
LG09	5	4908367	5	42.07
LG09	5	4935185	5	42.07
LG09	5	4935370	5	41.34
LG09	5	4935370	5	41.34
LG09	5	4935370	5	41.34
LG09	5	4959300	5	42.07
LG09	5	4965989	5	42.07
LG09	5	4969079	5	42.07
LG09	5	4972990	5	42.07
LG09	5	4975276	5	42.07
LG09	5	4975276	5	42.07
LG09	5	4975279	5	42.07
LG09	5	4975279	5	42.07
LG09	5	4975279	5	42.8
LG09	5	4975570	5	41.34
LG09	5	4975570	5	41.34
LG09	5	4975570	5	41.34
LG09	5	4991765	5	42.07
LG09	5	4999104	5	42.07
LG09	5	5020820	5	42.07
LG09	5	5021570	5	42.07
LG09	5	5044646	5	42.07
LG09	5	5044646	5	42.07
LG09	5	5068233	5	42.07
LG09	5	5075787	5	42.07
LG09	5	5117347	5	42.07
LG09	5	5117347	5	42.07
LG09	5	5117347	5	42.07
LG09	5	5117347	5	42.07
LG09	5	5117347	5	42.07
LG09	5	5117347	5	42.07
LG09	5	5167234	5	42.07
LG09	5	5167663	5	42.07
LG09	5	5167663	5	42.07
LG09	5	5167663	5	42.07
LG09	5	5245829	5	43.53
LG09	5	5245829	5	43.53
LG09	5	5245829	5	43.53
LG09	5	5271785	5	42.8
LG09	5	5271785	5	42.8
LG09	5	5319946	5	42.07
LG09	5	5319946	5	42.07
LG09	5	5376510	5	42.8
LG09	5	5376510	5	42.8
LG09	5	5418247	5	43.53
LG09	5	5431715	5	43.53
LG09	5	5443517	5	43.53
LG09	5	5467103	5	43.53
LG09	5	5469710	5	43.53
LG09	5	5525553	5	43.53
LG09	5	5530552	5	43.53
LG09	5	5589810	5	44.26
LG09	5	5594655	5	44.26
LG09	5	5594655	5	44.26
LG09	5	5594655	5	44.26
LG09	5	5606162	5	44.26
LG09	5	5606162	5	44.26
LG09	5	5606162	5	44.26
LG09	5	5612687	5	44.26
LG09	5	5612687	5	44.26
LG09	5	5647439	5	44.26
LG09	5	5703266	5	44.26
LG09	5	5727396	5	44.989
LG09	5	5727396	5	44.989
LG09	5	5730420	5	44.989
LG09	5	5763639	5	45.719
LG09	5	5930665	5	45.719
LG09	5	6190898	5	45.719
LG09	5	6205596	5	47.179
LG09	5	6206960	5	46.449
LG09	5	6265860	5	47.179
LG09	5	6358005	5	46.449
LG09	5	6393778	5	46.449
LG09	5	6492717	5	47.179
LG09	5	6543941	5	47.179
LG09	5	6591224	5	47.179
LG09	5	6591224	5	47.179
LG09	5	6591224	5	47.179
LG09	5	6599214	5	47.179
LG09	5	6599214	5	47.909
LG09	5	6601516	5	47.179
LG09	5	6606685	5	47.179
LG09	5	6606685	5	47.179
LG09	5	6645547	5	47.909
LG09	5	6699363	5	47.909
LG09	5	6699363	5	48.639
LG09	5	6706712	5	48.639
LG09	5	6706715	5	48.639
LG09	5	6706715	5	48.639
LG09	5	6715985	5	49.369
LG09	5	6716640	5	48.639
LG09	5	6774463	5	48.639
LG09	5	6799577	5	49.369
LG09	5	6811319	5	48.639
LG09	5	6811319	5	49.369
LG09	5	6816952	5	49.369
LG09	5	6816952	5	49.369
LG09	5	6869052	5	49.369
LG09	5	6881685	5	49.369
LG09	5	6903569	5	49.369
LG09	5	6903569	5	49.369
LG09	5	6938833	5	49.369
LG09	5	6982712	5	49.369
LG09	5	6985977	5	49.369
LG09	5	6996032	5	49.369
LG09	5	7130811	5	49.369
LG09	5	7130811	5	49.369
LG09	5	7162942	5	49.369
LG09	5	7167266	5	48.639
LG09	5	7167266	5	49.369
LG09	5	7167266	5	49.369
LG09	5	7215915	5	49.369
LG09	5	7297221	5	50.099
LG09	5	7376210	5	50.099
LG09	5	7401727	5	50.099
LG09	5	7403895	5	50.099
LG09	5	7408725	5	50.099
LG09	5	7420852	5	50.099
LG09	5	7420852	5	50.099
LG09	5	7482058	5	50.099
LG09	5	7535607	5	50.099
LG09	5	7549597	5	50.099
LG09	5	7611607	5	50.829
LG09	5	7662945	5	50.829
LG09	5	7680264	5	50.829
LG09	5	7731110	5	50.829
LG09	5	7731110	5	50.829
LG09	5	7766297	5	50.829
LG09	5	7784501	5	50.829
LG09	5	7787523	5	50.829
LG09	5	7851724	5	50.829
LG09	5	7851724	5	50.829
LG09	5	7851724	5	50.829
LG09	5	7851724	5	50.829
LG09	5	7854081	5	50.829
LG09	5	7864622	5	50.829
LG09	5	7865468	5	50.829
LG09	5	7865468	5	50.829
LG09	5	7865468	5	50.829
LG09	5	7865468	5	50.829
LG09	5	7896473	5	50.829
LG09	5	7963644	5	50.829
LG09	5	8020700	5	51.559
LG09	5	8020700	5	51.559
LG09	5	8050410	5	51.559
LG09	5	8075754	5	51.559
LG09	5	8075754	5	51.559
LG09	5	8077376	5	51.559
LG09	5	8122717	5	51.559
LG09	5	8122717	5	51.559
LG09	5	8225823	5	51.559
LG09	5	8225823	5	51.559
LG09	5	8271159	5	51.559
LG09	5	8279809	5	51.559
LG09	5	8279809	5	51.559
LG09	5	8332118	5	51.559
LG09	5	8369906	5	51.559
LG09	5	8410480	5	51.559
LG09	5	8442538	5	51.559
LG09	5	8519956	5	51.559
LG09	5	8527522	5	51.559
LG09	5	8564149	5	53.782
LG09	5	8574571	5	53.782
LG09	5	8701281	5	55.252
LG09	5	8701281	5	55.252
LG09	5	8758033	5	55.252
LG09	5	8758033	5	55.252
LG09	5	8758033	5	55.252
LG09	5	8777222	5	55.252
LG09	5	8777222	5	55.252
LG09	5	8804705	5	55.252
LG09	5	8844909	5	55.252
LG09	5	8844909	5	55.252
LG09	5	9038529	5	56.723
LG09	5	9080411	5	56.723
LG09	5	9112164	5	56.723
LG09	5	9136385	5	58.194
LG09	5	9137351	5	58.194
LG09	5	9165827	5	58.194
LG09	5	9200699	5	58.194
LG09	5	9244522	5	58.194
LG09	5	9275554	5	58.194
LG09	5	9323054	5	58.194
LG09	5	9325479	5	58.194
LG09	5	9329835	5	58.194
LG09	5	9343441	5	58.194
LG09	5	9343441	5	58.194
LG09	5	9349853	5	58.194
LG09	5	9352620	5	58.924
LG09	5	9361168	5	58.194
LG09	5	9378871	5	58.194
LG09	5	9378871	5	58.194
LG09	5	9410184	5	58.194
LG09	5	9410184	5	58.194
LG09	5	9451941	5	58.194
LG09	5	9451941	5	58.194
LG09	5	9471662	5	58.924
LG09	5	9471662	5	58.924
LG09	5	9502120	5	58.194
LG09	5	9567612	5	58.924
LG09	5	9630003	5	58.924
LG09	5	9662404	5	58.924
LG09	5	9667138	5	58.924
LG09	5	9667138	5	58.924
LG09	5	9681904	5	58.924
LG09	5	9681904	5	58.924
LG09	5	9690238	5	58.924
LG09	5	9690238	5	58.924
LG09	5	9703130	5	59.653
LG09	5	9709121	5	58.924
LG09	5	9709121	5	58.924
LG09	5	9720409	5	58.924
LG09	5	9744201	5	58.924
LG09	5	9762183	5	59.653
LG09	5	9762183	5	59.653
LG09	5	9762183	5	59.653
LG09	5	9829808	5	60.383
LG09	5	9829808	5	60.383
LG09	5	9886211	5	60.383
LG09	5	9886211	5	60.383
LG09	5	9886211	5	60.383
LG09	5	9886211	5	60.383
LG09	5	9886859	5	60.383
LG09	5	9886859	5	60.383
LG09	5	9886859	5	60.383
LG09	5	9886859	5	60.383
LG09	5	9947455	5	60.383
LG09	5	10305440	5	62.606
LG09	5	10305440	5	63.336
LG09	5	10416109	5	62.606
LG09	5	10512576	5	65.559
LG09	5	10595532	5	65.559
LG09	5	10605239	5	65.559
LG09	5	10605239	5	65.559
LG09	5	10605533	5	65.559
LG09	5	10606549	5	65.559
LG09	5	10655009	5	67.029
LG09	5	10655009	5	67.029
LG09	5	10655009	5	67.029
LG09	5	10655009	5	67.029
LG09	5	10655108	5	67.029
LG09	5	10658117	5	67.029
LG09	5	10691224	5	67.029
LG09	5	10701023	5	67.029
LG09	5	10706060	5	67.029
LG09	5	10706060	5	67.029
LG09	5	10726107	5	67.029
LG09	5	10729462	5	67.029
LG09	5	10766381	5	67.759
LG09	5	10766381	5	67.759
LG09	5	10770179	5	67.759
LG09	5	10775125	5	67.759
LG09	5	10775543	5	67.759
LG09	5	10836015	5	67.759
LG09	5	10836015	5	67.759
LG09	5	10836015	5	67.759
LG09	5	10850929	5	67.759
LG09	5	10864035	5	67.759
LG09	5	10864035	5	67.759
LG09	5	10868030	5	67.759
LG09	5	10880170	5	67.759
LG09	5	10880170	5	67.759
LG09	5	10880170	5	67.759
LG09	5	10905846	5	67.759
LG09	5	10917813	5	67.759
LG09	5	10919096	5	67.759
LG09	5	10919096	5	67.759
LG09	5	10919352	5	67.759
LG09	5	10919352	5	67.759
LG09	5	10919352	5	67.759
LG09	5	10938420	5	68.489
LG09	5	10938420	5	68.489
LG09	5	10971352	5	68.489
LG09	5	11008828	5	68.489
LG09	5	11024930	5	68.489
LG09	5	11027921	5	68.489
LG09	5	11027921	5	68.489
LG09	5	11104694	5	68.489
LG09	5	11115921	5	68.489
LG09	5	11116887	5	68.489
LG09	5	11116887	5	68.489
LG09	5	11116887	5	68.489
LG09	5	11221535	5	68.489
LG09	5	11221535	5	68.489
LG09	5	11251770	5	68.489
LG09	5	11258087	5	68.489
LG09	5	11264310	5	68.489
LG09	5	11278173	5	67.759
LG09	5	11278173	5	68.489
LG09	5	11289124	5	68.489
LG09	5	11295540	5	68.489
LG09	5	11295540	5	68.489
LG09	5	11295540	5	68.489
LG09	5	11296295	5	68.489
LG09	5	11296295	5	68.489
LG09	5	11296295	5	68.489
LG09	5	11296298	5	68.489
LG09	5	11308218	5	67.759
LG09	5	11308218	5	68.489
LG09	5	11321811	5	69.219
LG09	5	11346483	5	68.489
LG09	5	11347461	5	69.219
LG09	5	11401868	5	70.69
LG09	5	11405476	5	70.69
LG09	5	11405476	5	70.69
LG09	5	11405476	5	70.69
LG09	5	11405476	5	70.69
LG09	5	11428070	5	70.69
LG09	5	11442446	5	70.69
LG09	5	11442446	5	70.69
LG09	5	11586611	5	72.912
LG09	5	11619304	5	72.912
LG09	5	11652753	5	72.912
LG09	5	11657318	5	73.642
LG09	5	11657318	5	73.642
LG09	5	11671874	5	73.642
LG09	5	11680663	5	73.642
LG09	5	11720780	5	73.642
LG09	5	11729098	5	73.642
LG09	5	11729101	5	73.642
LG09	5	11729101	5	73.642
LG09	5	11729101	5	73.642
LG09	5	11761132	5	73.642
LG09	5	11804280	5	73.642
LG09	5	11842247	5	73.642
LG09	5	11889592	5	73.642
LG09	5	11898543	5	73.642
LG09	5	11917755	5	73.642
LG09	5	11938457	5	73.642
LG09	5	11938457	5	73.642
LG09	5	11983079	5	73.642
LG09	5	11995204	5	73.642
LG09	5	11996832	5	73.642
LG09	5	12005852	5	73.642
LG09	5	12011693	5	73.642
LG09	5	12038842	5	73.642
LG09	5	12038842	5	73.642
LG09	5	12074620	5	74.372
LG09	5	12191225	5	75.843
LG09	5	12214715	5	75.843
LG09	5	12222470	5	76.573
LG09	5	12228927	5	77.303
LG09	5	12228927	5	77.303
LG09	5	12240924	5	76.573
LG09	5	12325396	5	77.303
LG09	5	12333526	5	77.303
LG09	5	12361430	5	77.303
LG09	5	12395994	5	77.303
LG09	5	12395994	5	77.303
LG09	5	12416348	5	77.303
LG09	5	12416348	5	77.303
LG09	5	12438023	5	77.303
LG09	5	12454246	5	77.303
LG09	5	12454246	5	77.303
LG09	5	12458064	5	77.303
LG09	5	12596150	5	78.773
LG09	5	12756594	5	79.503
LG09	5	12817439	5	80.974
LG09	5	12824539	5	80.974
LG09	5	12824835	5	81.704
LG09	5	12882959	5	82.434
LG09	5	12940889	5	82.434
LG09	5	12964486	5	83.164
LG09	5	12964486	5	83.164
LG09	5	12968478	5	83.164
LG09	5	12985094	5	83.164
LG09	5	13000034	5	83.164
LG09	5	13000034	5	83.164
LG09	5	13003316	5	83.164
LG09	5	13003316	5	83.164
LG09	5	13039479	5	83.164
LG09	5	13039479	5	83.164
LG09	5	13040491	5	83.164
LG09	5	13040491	5	83.894
LG09	5	13048676	5	83.164
LG09	5	13136647	5	84.624
LG09	5	13136647	5	84.624
LG09	5	13202987	5	84.624
LG09	5	13219463	5	85.354
LG09	5	13237723	5	85.354
LG09	5	13237723	5	85.354
LG09	5	13329512	5	85.354
LG09	5	13361554	5	85.354
LG09	5	13390307	5	85.354
LG09	5	13413150	5	85.354
LG09	5	13418784	5	85.354
LG09	5	13419109	5	85.354
LG09	5	13419109	5	85.354
LG09	5	13525200	5	84.624
LG09	5	13525200	5	85.354
LG09	5	13742209	5	87.576
LG09	5	13776272	5	88.306
LG09	5	13789745	5	88.306
LG09	5	13789745	5	89.036
LG09	5	13816935	5	88.306
LG09	5	13840809	5	88.306
LG09	5	13846856	5	88.306
LG09	5	13949352	5	88.306
LG09	5	13954232	5	88.306
LG09	5	13982541	5	88.306
LG09	5	13993706	5	87.576
LG09	5	13993706	5	88.306
LG09	5	13993706	5	88.306
LG09	5	14006561	5	88.306
LG09	5	14078480	5	88.306
LG09	5	14115688	5	88.306
LG09	5	14141247	5	87.576
LG09	5	14141247	5	87.576
LG09	5	14197812	5	89.036
LG09	5	14197812	5	89.036
LG09	5	14241577	5	89.036
LG09	5	14298523	5	89.036
LG09	5	14304078	5	89.036
LG09	5	14315122	5	89.036
LG09	5	14365661	5	89.766
LG09	5	14374564	5	89.766
LG09	5	14374564	5	89.766
LG09	5	14391896	5	89.766
LG09	5	14391896	5	89.766
LG09	5	14391896	5	89.766
LG09	5	14428081	5	90.496
LG09	5	14428081	5	90.496
LG09	5	14441654	5	90.496
LG09	5	14468069	5	90.496
LG09	5	14468069	5	90.496
LG09	5	14468069	5	90.496
LG09	5	14482319	5	91.226
LG09	5	14562297	5	91.226
LG09	5	14562297	5	91.226
LG09	5	14603036	5	91.956
LG09	5	14638796	5	91.956
LG09	5	14642143	5	91.956
LG09	5	14647233	5	91.956
LG09	5	14795430	5	91.956
LG09	5	14870012	5	92.686
LG09	5	14910284	5	91.956
LG09	5	14912687	5	91.956
LG09	5	15000796	5	91.956
LG09	5	15037426	5	92.686
LG09	5	15037817	5	92.686
LG09	5	15037817	5	92.686
LG09	5	15055351	5	93.416
LG09	5	15105478	5	93.416
LG09	5	15105478	5	93.416
LG09	5	15115292	5	94.146
LG09	5	15127208	5	94.146
LG09	5	15134373	5	94.146
LG09	5	15175436	5	94.146
LG09	5	15180061	5	94.146
LG09	5	15222802	5	94.146
LG09	5	15258480	5	94.146
LG09	5	15258480	5	94.146
LG09	5	15258480	5	94.146
LG09	5	15299274	5	94.876
LG09	5	15333198	5	95.606
LG09	5	15358741	5	94.876
LG09	5	15358741	5	94.876
LG09	5	15365101	5	94.876
LG09	5	15385975	5	94.876
LG09	5	15390664	5	94.876
LG09	5	15390664	5	94.876
LG09	5	15390664	5	94.876
LG09	5	15397052	5	95.606
LG09	5	15435940	5	94.876
LG09	5	15438873	5	94.876
LG09	5	15438876	5	94.876
LG09	5	15472423	5	94.876
LG09	5	15518945	5	94.876
LG09	5	15625880	5	94.876
LG09	5	15634184	5	94.876
LG09	5	15643500	5	94.876
LG09	5	15649823	5	94.876
LG09	5	15687550	5	94.876
LG09	5	15766615	5	95.606
LG09	5	15771603	5	95.606
