set map mb cm regFn regDr
GA 1 15.604634 78.264 78.3350369132787 7.74
GA 1 15.632393 78.264 78.5516007344255 7.7
GA 1 15.677085 78.994 78.8990888943819 7.63
GA 1 15.691226 78.264 79.0086823357743 7.61
GA 1 15.720801 78.264 79.2372549936196 7.56
GA 1 15.857292 78.994 80.2780421744416 7.35
GA 1 15.860325 78.994 80.3008547616638 7.34
GA 1 15.863921 78.994 80.3278817134768 7.34
GA 1 15.908093 78.994 80.6580040669102 7.28
GA 1 15.910944 79.723 80.6791876475185 7.27
GA 1 15.948866 79.723 80.9594365421984 7.22
GA 1 15.984443 80.453 81.2161465183799 7.12
GA 1 16.028587 81.183 81.523621226167 6.96
GA 1 16.040219 81.183 81.6031135771753 6.92
GA 1 16.057297 81.913 81.7189763119087 6.87
GA 1 16.076999 81.913 81.8516907105497 6.82
GA 1 16.119881 81.913 82.1388665918391 6.76
GA 1 16.184207 82.643 82.5728585892162 6.65
GA 1 16.231935 83.373 82.9044828186805 6.57
GA 1 16.346557 84.833 83.8314679515746 6.37
GA 1 16.357652 84.833 83.9276673378525 6.35
GA 1 16.363848 84.833 83.9814204302631 6.34
GA 1 16.365242 84.833 83.9935105027591 6.34
GA 1 16.471767 86.293 84.8702892040766 6.17
GA 1 16.473003 85.563 84.8794367962779 6.17
GA 1 16.503664 85.563 85.0943592499821 6.13
GA 1 16.608265 85.563 85.7533313940617 6.08
GA 1 16.639719 85.563 85.9404041849068 6.11
GA 1 16.647717 85.563 85.987252320992 6.12
GA 1 16.678322 86.293 86.164001661674 6.14
GA 1 16.684982 86.293 86.201959232776 6.15
GA 1 16.744248 87.023 86.5325904009797 6.14
GA 1 16.881566 87.753 87.2610177215336 6.26
GA 1 16.939748 87.753 87.559991220342 6.33
GA 1 16.950821 87.753 87.6099531482407 6.34
GA 1 16.950824 87.753 87.609964975955 6.34
GA 1 16.958186 87.753 87.6364641255056 6.35
GA 1 16.962691 87.753 87.6503551503935 6.36
GA 1 17.021757 87.753 87.7389533869116 6.42
GA 1 17.076549 87.753 87.859074820989 6.44
GA 1 17.086425 87.753 87.9052995082529 6.44
GA 1 17.368992 89.224 89.1480623360512 6.03
GA 1 17.418254 89.224 89.3701040222531 5.91
GA 1 17.42622 89.224 89.4076839974483 5.89
GA 1 17.512703 89.953 89.8572220797726 5.69
GA 1 17.513864 89.953 89.8638702898616 5.69
GA 1 17.536711 89.953 89.9986011574462 5.65
GA 1 17.548331 89.953 90.0701153180257 5.63
GA 1 17.569198 89.953 90.2039691985054 5.6
GA 1 17.586102 89.953 90.3277392601004 5.57
GA 1 17.594774 89.953 90.3995938493911 5.56
GA 1 17.619257 89.953 90.6239819334706 5.53
GA 1 17.646206 89.953 90.8891428557237 5.49
GA 1 17.677836 89.953 91.1903200426827 5.43
GA 1 17.681923 89.953 91.2264041002944 5.42
GA 1 17.708018 89.953 91.4306565713458 5.37
GA 1 17.780649 89.953 92.0039757860114 5.27
GA 1 17.9159 92.176 93.3149770917007 5.09
GA 1 17.936666 93.647 93.5207896530488 5.07
GA 1 17.966863 94.377 93.8131243397684 5.06
GA 1 18.050392 95.107 94.5383048852615 5.14
GA 1 18.060556 95.107 94.6144343115046 5.15
GA 1 18.07802 96.566 94.7374018392952 5.15
GA 1 18.083431 95.107 94.7733607936315 5.14
GA 1 18.112368 95.837 94.9470127026286 5.12
GA 1 18.135566 95.837 95.0669238044876 5.1
GA 1 18.147774 95.837 95.1246995324939 5.1
GA 1 18.151421 95.837 95.1413741289763 5.1
GA 1 18.263454 96.566 95.6160085681319 5.07
GA 1 18.275246 96.566 95.6722385894708 5.08
GA 1 18.284341 96.566 95.7178496407765 5.08
GA 1 18.304796 96.566 95.818646116367 5.08
GA 1 18.352597 96.566 96.0250028793018 5.09
GA 1 18.364927 96.566 96.0725505137533 5.09
GA 1 18.501066 96.566 96.5059331487046 5.08
GA 1 18.509185 96.566 96.5293959014158 5.08
GA 1 18.550237 96.566 96.6498888013192 5.06
GA 1 18.558341 96.566 96.6744057315149 5.05
GA 1 18.636165 96.566 96.9356537182931 4.91
GA 1 18.642038 95.837 96.9557321082996 4.9
GA 1 18.646277 96.566 96.9679227898706 4.88
GA 1 18.662041 96.566 97.0004236167975 4.85
GA 1 18.677692 96.566 97.0214809581818 4.81
GA 1 18.699989 96.566 97.0550040171477 4.77
GA 1 18.708387 96.566 97.0747016279733 4.76
GA 1 18.71664 96.566 97.1005159384531 4.75
GA 1 18.74884 96.566 97.1978202044358 4.7
GA 1 18.778754 96.566 97.2644265398539 4.64
GA 1 18.786882 96.566 97.2801995620068 4.62
GA 1 18.787242 96.566 97.2808840255307 4.62
GA 1 18.789478 96.566 97.2851131184851 4.62
GA 1 18.796909 96.566 97.2989474871708 4.6
GA 1 18.814606 96.566 97.3314455854152 4.55
GA 1 18.893315 97.296 97.5276131926859 4.33
GA 1 18.907485 97.296 97.5782105343742 4.28
GA 1 18.9209 97.296 97.6254358004423 4.24
GA 1 19.005695 98.026 97.9138971991893 3.97
GA 1 19.011788 98.026 97.9342759607964 3.95
GA 1 19.014674 98.026 97.9439256353178 3.94
GA 1 19.139936 98.756 98.3728674402595 3.69
GA 1 19.189156 99.486 98.5552423017952 3.66
GA 1 19.189159 99.486 98.5552537978424 3.66
GA 1 19.262257 99.486 98.8501615984581 3.65
GA 1 19.274001 98.756 98.9000616940404 3.64
GA 1 19.49631 100.957 99.9310833017467 3.71
GA 1 19.763882 101.687 101.203977797509 4.01
GA 1 19.832303 101.687 101.498808384459 4.14
GA 1 19.838496 101.687 101.524431332289 4.15
GA 1 19.88253 100.957 101.700787993458 4.23
GA 1 19.967516 101.687 101.990905546318 4.36
GA 1 19.981053 101.687 102.031369280079 4.38
GA 1 20.031198 103.147 102.173321778727 4.47
GA 1 20.092315 102.417 102.339845105572 4.59
GA 1 20.113712 102.417 102.399333583663 4.63
GA 1 20.13376 103.147 102.45667657718 4.67
GA 1 20.269173 103.147 102.93034174041 4.89
GA 1 20.269176 103.147 102.930354675302 4.89
GA 1 20.285597 103.147 103.001071324715 4.92
GA 1 20.288022 103.147 103.011502093873 4.92
GA 1 20.365111 103.147 103.342721613305 5.03
GA 1 20.508312 103.147 103.971650022669 5.25
GA 1 20.573595 103.877 104.272857160422 5.35
GA 1 20.603346 103.877 104.414624271957 5.41
GA 1 20.606326 103.877 104.429000719984 5.42
GA 1 20.647385 104.607 104.630647221674 5.5
GA 1 20.677196 104.607 104.781563851287 5.56
GA 1 20.714944 104.607 104.978718626657 5.65
GA 1 20.745959 104.607 105.146238285628 5.72
GA 1 20.757157 105.337 105.208030940157 5.75
GA 1 20.802526 105.337 105.465992303118 5.86
GA 1 20.838139 105.337 105.678167228036 5.95
GA 1 20.85762 105.337 105.797707176334 6
GA 1 20.869174 106.067 105.869566213305 6.03
GA 1 20.879346 106.067 105.933345962127 6.06
GA 1 20.879349 106.067 105.933364838215 6.06
GA 1 20.935248 106.067 106.290077950342 6.21
GA 1 20.953439 106.067 106.407478899465 6.27
GA 1 20.955463 106.796 106.420555253433 6.27
GA 1 20.998875 106.067 106.71415041204 6.41
GA 1 21.012767 106.796 106.812526231054 6.45
GA 1 21.091998 108.267 107.390010466075 6.73
GA 1 21.093873 108.997 107.403662196747 6.74
GA 1 21.109058 108.267 107.513589457744 6.79
GA 1 21.11572 108.267 107.561376773604 6.82
GA 1 21.119136 108.267 107.585754781977 6.83
GA 1 21.148942 108.267 107.797983694136 6.94
GA 1 21.204401 108.267 108.193675113082 7.14
GA 1 21.263731 108.267 108.621192568376 7.33
GA 1 21.274066 108.267 108.696387700613 7.36
GA 1 21.279263 108.267 108.734299739942 7.38
GA 1 21.384904 108.997 109.523823880394 7.7
GA 1 21.398667 108.997 109.629966700025 7.74
GA 1 21.432453 108.997 109.894501775975 7.86
GA 1 21.471032 109.727 110.195197136108 8
GA 1 21.480224 109.727 110.266180320472 8.04
GA 1 21.49236 109.727 110.360061379251 8.08
GA 1 21.498213 109.727 110.405507397837 8.11
GA 1 21.511024 111.928 110.505625250045 8.15
GA 1 21.523741 111.198 110.606249248631 8.2
GA 1 21.545125 111.198 110.77945971138 8.28
GA 1 21.600237 111.928 111.245793464966 8.46
GA 1 21.814567 113.398 113.198975658782 8.89
GA 1 21.829606 113.398 113.338764641092 8.9
GA 1 21.850563 113.398 113.53308331868 8.92
GA 1 21.863448 113.398 113.65215799345 8.93
GA 1 21.870307 113.398 113.715389178511 8.94
GA 1 21.883501 113.398 113.836668046916 8.95
GA 1 21.884645 113.398 113.847159799992 8.95
GA 1 21.907667 114.128 114.058154291296 8.96
GA 1 21.948261 114.128 114.430906026869 8.98
GA 1 22.019711 115.599 115.097163320312 8.98
GA 1 22.024601 114.128 115.143557578978 8.98
GA 1 22.030725 116.329 115.201844308706 8.98
GA 1 22.061578 116.329 115.498973226351 8.97
GA 1 22.061788 116.329 115.501017297149 8.97
GA 1 22.064085 116.329 115.52339858708 8.97
GA 1 22.087492 116.329 115.753786175383 8.96
GA 1 22.109413 116.329 115.973017777683 8.95
GA 1 22.116421 116.329 116.04373295172 8.95
GA 1 22.162005 116.329 116.509790730002 8.93
GA 1 22.174823 116.329 116.642376254595 8.92
GA 1 22.178628 116.329 116.68183391381 8.92
GA 1 22.179741 116.329 116.693383582377 8.92
GA 1 22.224386 116.329 117.15885993659 8.89
GA 1 22.289074 117.789 117.83502547779 8.83
GA 1 22.305338 117.789 118.004104942653 8.81
GA 1 22.305701 117.789 118.007870742692 8.81
GA 1 22.305704 117.789 118.007901863428 8.81
GA 1 22.360818 118.519 118.573996231353 8.73
GA 1 22.360821 118.519 118.574026670247 8.73
GA 1 22.373482 118.519 118.704554325518 8.71
GA 1 22.409282 118.519 119.093308695428 8.65
GA 1 22.484263 119.249 119.969169131466 8.52
GA 1 22.493537 119.249 120.080317761498 8.5
GA 1 22.493645 119.249 120.081613077386 8.5
GA 1 22.596112 120.719 121.282962268346 8.32
GA 1 22.675566 122.942 122.092954543949 8.2
GA 1 22.675987 122.942 122.096771557098 8.2
GA 1 22.777416 122.942 122.99423366793 8.02
GA 1 22.816604 124.402 123.324414075463 7.94
GA 1 22.829505 123.672 123.430462101397 7.91
GA 1 22.835942 124.402 123.482839763748 7.9
GA 1 22.856666 124.402 123.648911575266 7.85
GA 1 22.896417 124.402 123.955545982417 7.77
GA 1 22.919875 124.402 124.129589750731 7.72
GA 1 22.95207 125.132 124.362403544104 7.66
GA 1 22.975781 125.132 124.529679969118 7.61
GA 1 22.981894 125.862 124.572261552208 7.6
GA 1 23.038012 125.132 124.953568855856 7.49
GA 1 23.041309 125.132 124.975468441348 7.49
GA 1 23.141816 125.132 125.620918868725 7.33
GA 1 23.203197 126.592 125.998564953299 7.24
GA 1 23.213434 126.592 126.059962170224 7.22
GA 1 23.36142 126.592 126.806646086654 7.01
GA 1 23.463479 126.592 127.24481432523 6.84
GA 1 23.537445 126.592 127.571941968008 6.71
GA 1 23.567675 126.592 127.715461815702 6.67
GA 1 23.614939 126.592 127.957683917812 6.62
GA 1 23.673497 126.592 128.297696814019 6.61
GA 1 23.707549 126.592 128.503465247007 6.63
GA 1 23.716409 126.592 128.554822269035 6.63
GA 1 23.774239 128.062 128.872418033825 6.67
GA 1 23.842342 128.792 129.220697836635 6.74
GA 1 23.895336 130.263 129.485803602841 6.82
GA 1 23.92741 130.263 129.648603335718 6.88
GA 1 24.060451 131.734 130.398489583095 7.17
GA 1 24.12238 132.464 130.820429894797 7.34
GA 1 24.443979 134.664 133.241181568922 8.55
GA 1 24.511218 134.664 133.800896099285 8.86
GA 1 24.5277 134.664 133.942979638491 8.94
GA 1 24.5937 134.664 134.534193512559 9.25
GA 1 24.607974 134.664 134.667149406862 9.31
GA 1 24.622369 134.664 134.803210028423 9.37
GA 1 24.62667 134.664 134.844257888542 9.39
GA 1 24.633261 134.664 134.907405814396 9.42
GA 1 24.77919 133.934 136.358643280725 9
GA 1 24.894185 135.394 137.573949072383 8.71
GA 1 25.005997 136.854 138.816351859038 8.42
GA 1 25.035168 137.584 139.150351067664 8.33
GA 1 25.04048 137.584 139.211611625749 8.31
GA 1 25.048617 137.584 139.305714241722 8.29
GA 1 25.086682 138.314 139.750152070497 8.17
GA 1 25.117569 139.785 140.115899376256 8.06
GA 1 25.205436 142.007 141.181472747796 7.74
GA 1 25.322019 143.478 142.652702566836 7.31
GA 1 25.53118 147.969 145.45674874315 6.46
GA 1 25.585789 147.969 146.223705816227 6.22
GA 1 25.663084 147.239 147.334000939675 5.85
GA 2 0.037051 0 2.51235732955774 4.91
GA 2 0.14965 7.343 5.08050491273809 5.06
GA 2 0.255638 8.073 7.08179696549049 5.29
GA 2 0.268842 8.073 7.29963120694053 5.32
GA 2 0.325247 8.073 8.15650298145633 5.43
GA 2 0.377572 9.543 8.85784569578658 5.52
GA 2 0.380546 9.543 8.89530527936727 5.52
GA 2 0.399729 9.543 9.13123831698337 5.55
GA 2 0.399834 9.543 9.13250302929036 5.55
GA 2 0.464313 9.543 9.76688189486917 5.63
GA 2 0.493442 9.543 9.98933809389542 5.64
GA 2 0.561584 9.543 10.47560265433 5.7
GA 2 0.680874 11.014 11.289231733854 5.84
GA 2 0.695581 11.014 11.3844667512714 5.86
GA 2 0.696728 11.014 11.39191035413 5.87
GA 2 0.698161 11.014 11.4012149273375 5.87
GA 2 0.732761 11.744 11.6390843143972 5.95
GA 2 0.735322 11.744 11.6565013360644 5.95
GA 2 0.740213 11.744 11.6891570410506 5.96
GA 2 0.745488 11.744 11.7232448833882 5.98
GA 2 0.755271 11.744 11.7896075368132 6
GA 2 0.764224 11.744 11.8557809483795 6.03
GA 2 0.767827 12.474 11.8831399118003 6.04
GA 2 0.795298 11.744 12.0804999374761 6.11
GA 2 0.847172 14.664 12.376188797199 6.25
GA 2 0.878744 12.474 12.5348999171542 6.33
GA 2 0.900447 12.474 12.6369157772315 6.39
GA 2 0.926002 12.474 12.7513953415401 6.46
GA 2 0.932831 12.474 12.7795124794638 6.48
GA 2 0.969561 12.474 12.880074065643 6.59
GA 2 1.0636 13.204 13.0270215547994 6.89
GA 2 1.073262 13.204 13.0563087490996 6.8
GA 2 1.125655 13.204 13.1976521254755 6.33
GA 2 1.127315 13.204 13.202367680207 6.32
GA 2 1.131238 13.204 13.2139166740171 6.28
GA 2 1.142073 12.474 13.2494879262631 6.19
GA 2 1.193117 13.204 13.4611812195382 5.7
GA 2 1.196926 13.204 13.4779532282228 5.67
GA 2 1.211413 13.934 13.5407915654465 5.53
GA 2 1.232723 13.934 13.6268883967128 5.36
GA 2 1.239322 13.934 13.6534001635724 5.3
GA 2 1.256564 13.934 13.7333933812703 5.16
GA 2 1.285033 13.934 13.8678081002468 4.95
GA 2 1.295936 13.934 13.9087705165911 4.88
GA 2 1.323871 13.934 14.0029100159265 4.68
GA 2 1.328277 13.934 14.0180329370398 4.65
GA 2 1.328644 13.934 14.0192943718872 4.65
GA 2 1.431393 14.664 14.3509882760303 4.07
GA 2 1.440991 14.664 14.3744626356464 4.03
GA 2 1.503547 14.664 14.45166104679 3.85
GA 2 1.535265 14.664 14.4917915448132 3.77
GA 2 1.561131 14.664 14.5545097247353 3.72
GA 2 1.680625 14.664 14.8332341631462 3.48
GA 2 1.688768 14.664 14.8596795628583 3.46
GA 2 1.701212 14.664 14.9059656228642 3.43
GA 2 1.701215 14.664 14.9059777239609 3.43
GA 2 1.721289 13.934 14.9926883060292 3.38
GA 2 1.824087 15.394 15.5366054081683 3.07
GA 2 1.853694 16.123 15.6934708822551 3.02
GA 2 1.875454 16.123 15.7999459881612 2.98
GA 2 1.90642 16.123 15.9585689915687 2.96
GA 2 1.956653 16.123 16.2603817950503 2.99
GA 2 1.982842 16.853 16.4292464080748 3.06
GA 2 2.149408 17.583 17.3134275733091 3.57
GA 2 2.150442 17.583 17.3162400197167 3.57
GA 2 2.197534 17.583 17.3601534265849 3.69
GA 2 2.208429 17.583 17.3646510224764 3.7
GA 2 2.228595 17.583 17.390734480654 3.73
GA 2 2.230509 17.583 17.3946971893071 3.74
GA 2 2.275118 17.583 17.4486033486952 3.8
GA 2 2.277598 16.853 17.4531889940712 3.8
GA 2 2.278274 17.583 17.4545347989156 3.8
GA 2 2.282488 17.583 17.4623953566682 3.8
GA 2 2.293806 17.583 17.4778172128405 3.81
GA 2 2.34446 17.583 17.5114447317146 3.83
GA 2 2.351662 17.583 17.5207139503544 3.83
GA 2 2.367087 17.583 17.5412686363143 3.82
GA 2 2.372432 17.583 17.5474356800744 3.82
GA 2 2.423314 16.123 17.6020522340867 3.83
GA 2 2.438561 17.583 17.6241946384689 3.83
GA 2 2.47201 17.583 17.6908641221533 3.83
GA 2 2.514664 18.313 17.7888406971323 3.85
GA 2 2.523179 17.583 17.8069668399596 3.86
GA 2 2.525033 17.583 17.8107625758009 3.86
GA 2 2.544298 17.583 17.858935077896 3.87
GA 2 2.586393 18.313 17.9969736409836 3.88
GA 2 2.596313 18.313 18.0290534751747 3.89
GA 2 2.620115 18.313 18.0937466935053 3.91
GA 2 2.635211 18.313 18.1310317459164 3.92
GA 2 2.661972 18.313 18.2048533386526 3.94
GA 2 2.669087 18.313 18.2230676723656 3.94
GA 2 2.673232 18.313 18.2329429545198 3.94
GA 2 2.811487 18.313 18.3866747693587 3.87
GA 2 2.835964 18.313 18.4145515516138 3.85
GA 2 2.873796 18.313 18.4835796609565 3.83
GA 2 2.940845 18.313 18.7324662495593 3.75
GA 2 2.969276 19.043 18.9171461131316 3.7
GA 2 2.983008 18.313 19.0199978370662 3.67
GA 2 3.003994 19.043 19.1741474313872 3.63
GA 2 3.013858 19.043 19.2393743580865 3.61
GA 2 3.021428 19.043 19.2918332275159 3.59
GA 2 3.023233 19.043 19.3056802660438 3.59
GA 2 3.059285 19.773 19.6148009901413 3.51
GA 2 3.067301 19.773 19.6722440977544 3.49
GA 2 3.069302 19.773 19.6854071206473 3.49
GA 2 3.072975 19.773 19.710563272483 3.48
GA 2 3.209776 21.244 20.9421153881551 3.35
GA 2 3.210804 22.704 20.9489854777744 3.35
GA 2 3.234063 21.244 21.1150708023589 3.34
GA 2 3.252069 21.244 21.2504900662939 3.33
GA 2 3.283753 21.244 21.4682210723298 3.31
GA 2 3.289544 21.244 21.5015073556019 3.31
GA 2 3.314077 21.244 21.6182980843217 3.3
GA 2 3.37931 21.974 21.8382160391199 3.25
GA 2 3.386012 21.974 21.8611150310273 3.25
GA 2 3.398096 21.974 21.9057313828528 3.24
GA 2 3.399278 21.974 21.9103079978347 3.24
GA 2 3.442706 21.974 22.0320471792992 3.21
GA 2 3.450702 21.244 22.0474948885615 3.2
GA 2 3.535261 21.974 22.2201156251014 3.12
GA 2 3.545567 22.704 22.2532798007739 3.11
GA 2 3.666266 22.704 22.671373884691 3.12
GA 2 3.673429 22.704 22.6966053670157 3.13
GA 2 3.682916 22.704 22.7298724301939 3.14
GA 2 3.683206 22.704 22.7308862478475 3.14
GA 2 3.713055 23.434 22.8354254753993 3.2
GA 2 3.714727 22.704 22.8413041496214 3.21
GA 2 3.720264 22.704 22.8607997096551 3.22
GA 2 3.734994 22.704 22.9166972442475 3.26
GA 2 3.756863 22.704 23.0072095746229 3.32
GA 2 3.767627 23.434 23.0510112889332 3.35
GA 2 3.783106 22.704 23.108375277831 3.39
GA 2 3.843602 23.434 23.3374022255011 3.59
GA 2 3.852478 23.434 23.3725844544021 3.62
GA 2 3.852728 23.434 23.373572236715 3.62
GA 2 3.928231 23.434 23.6365402654282 3.78
GA 2 3.954065 23.434 23.7037340769492 3.79
GA 2 4.001456 24.164 23.8148963923314 3.82
GA 2 4.005226 24.164 23.8230732326306 3.83
GA 2 4.052337 24.164 23.9170742414984 3.94
GA 2 4.093446 24.164 23.9786070872362 4.09
GA 2 4.109012 24.164 23.9961915838035 4.14
GA 2 4.112336 24.164 23.999657008714 4.15
GA 2 4.175315 24.164 24.0566868262141 4.36
GA 2 4.179485 22.704 24.0602033205361 4.38
GA 2 4.181136 24.164 24.0614584765593 4.38
GA 2 4.200194 24.164 24.0713177501556 4.45
GA 2 4.262622 24.164 24.0870647164706 4.76
GA 2 4.306668 24.164 24.0884942493413 4.98
GA 2 4.369735 24.164 24.0576560414929 5.41
GA 2 4.395298 24.164 24.0545756913635 5.56
GA 2 4.413138 24.164 24.061253282647 5.65
GA 2 4.426296 24.164 24.0621540199318 5.72
GA 2 4.461907 24.164 24.0236767755019 5.92
GA 2 4.501903 24.164 24.0145958744546 6.15
GA 2 4.506318 24.164 24.0219663173996 6.17
GA 2 4.578499 24.164 24.1267615377416 6.59
GA 2 4.591942 24.164 24.1593705333494 6.69
GA 2 4.594122 24.164 24.1656769629234 6.7
GA 2 4.598819 24.164 24.1803690281961 6.74
GA 2 4.613877 24.164 24.2343423583529 6.84
GA 2 4.619463 24.164 24.2563189722693 6.88
GA 2 4.635574 24.164 24.3242306262141 6.97
GA 2 4.674528 24.164 24.5020659182832 7.2
GA 2 4.68862 24.164 24.5706517219799 7.3
GA 2 4.697364 24.164 24.6168856438098 7.37
GA 2 4.70142 24.164 24.6391668662784 7.41
GA 2 4.775537 25.634 25.0959191735934 8.2
GA 2 4.786153 25.634 25.1655689636166 8.32
GA 2 4.796828 25.634 25.240677855543 8.45
GA 2 4.845918 25.634 25.6254970137195 9.05
GA 2 4.865183 25.634 25.7810831672329 9.3
GA 2 4.882579 26.364 25.9127530436715 9.53
GA 2 4.883206 26.364 25.9172682198266 9.54
GA 2 4.926873 26.364 26.2123832134634 10.14
GA 2 5.016213 27.094 26.9651503354739 11.62
GA 2 5.056374 27.094 27.4905235535824 12.4
GA 2 5.075777 27.094 27.7778214420027 12.79
GA 2 5.077865 26.364 27.8096117681214 12.84
GA 2 5.15381 29.295 28.9923174358292 14.42
GA 2 5.162121 29.295 29.1366114455457 14.59
GA 2 5.166645 29.295 29.2245950059648 14.68
GA 2 5.175792 29.295 29.3967398658494 14.86
GA 2 5.17924 29.295 29.4525824587564 14.93
GA 2 5.210985 29.295 29.9612626594679 15.55
GA 2 5.26157 30.766 30.8240302395957 16.45
GA 2 5.274022 30.766 31.0302838381628 16.65
GA 2 5.298066 31.495 31.405302902136 17
GA 2 5.314859 32.966 31.6713092177624 17.22
GA 2 5.351672 32.966 32.3178845488111 17.69
GA 2 5.362838 34.426 32.5108592571091 17.81
GA 2 5.378778 33.696 32.7675961498535 17.98
GA 2 5.437818 33.696 33.5943907184847 18.49
GA 2 5.470572 33.696 34.0206590205916 18.73
GA 2 5.601342 34.426 35.9493330560632 19.53
GA 2 5.606352 34.426 36.0414559297894 19.56
GA 2 5.663317 37.412 36.912613100501 19.89
GA 2 5.689867 37.412 37.3708735384828 20.03
GA 2 5.700795 37.412 37.6068395973015 20.08
GA 2 5.700798 37.412 37.6069093644957 20.08
GA 2 5.782655 38.142 39.6714620237593 20.43
GA 2 5.876841 41.094 42.3727343434148 20.87
GA 2 5.924932 44.047 43.8484327060888 21.1
GA 2 5.936874 44.047 44.2222452189095 21.15
GA 2 5.943892 44.047 44.4459957181654 21.18
GA 2 6.250106 56.685 56.6015189312604 20.13
GA 2 6.2572 55.955 56.8413957689698 20.08
GA 2 6.307853 59.638 58.3539589324688 19.72
GA 2 6.312076 59.638 58.4627962570379 19.68
GA 2 6.320512 61.098 58.6757837418544 19.62
GA 2 6.322565 60.368 58.7270032102743 19.6
GA 2 6.337229 60.368 59.0913072867257 19.48
GA 2 6.561328 61.098 62.6594954259863 17.85
GA 2 6.568591 62.558 62.7602891293484 17.79
GA 2 6.585008 62.558 62.99780865917 17.66
GA 2 6.585381 61.828 63.0033818036383 17.66
GA 2 6.621731 61.828 63.5653816084503 17.34
GA 2 6.648431 64.028 63.9891004739897 17.15
GA 2 6.665539 64.758 64.2583195798776 17.03
GA 2 6.70297 65.488 64.8214392141054 16.68
GA 2 6.719772 66.218 65.069607387605 16.49
GA 2 6.720179 66.218 65.075763244607 16.48
GA 2 6.763355 66.218 65.7293967673926 15.94
GA 2 6.77226 64.028 65.8561722809754 15.83
GA 2 6.829538 66.218 66.7673883303196 15.04
GA 2 6.839363 66.948 66.9388500417513 14.9
GA 2 6.852195 66.948 67.1654502121742 14.72
GA 2 6.967428 69.171 68.9831610042207 12.92
GA 2 6.98323 69.171 69.1590864028647 12.64
GA 2 6.989385 69.171 69.224547817717 12.52
GA 2 7.001281 69.171 69.3468761887902 12.3
GA 2 7.042457 69.901 69.7396640438093 11.47
GA 2 7.048423 69.901 69.7933528970209 11.35
GA 2 7.081488 69.901 70.0583094817294 10.65
GA 2 7.162865 72.831 70.5485445985082 8.92
GA 2 7.183343 71.361 70.654077425393 8.5
