LG	CHR	POS	MALE	FEMALE
4	3346	75	0	115.351
4	1922	59	0	115.351
4	1922	55	0	115.351
4	1922	47	0	115.351
4	101961	39	0	116.076
4	100906	43	0	116.076
4	100906	45	0	116.076
4	67507	40	0	116.076
4	44756	59	0	116.076
4	23186	34	0	116.076
4	15072	24	0	116.076
4	109380	10	0	117.525
4	104367	36	0	117.525
4	100177	26	0	117.525
4	77530	45	0	117.525
4	77530	46	0	117.525
4	61276	50	0	117.525
4	41547	60	0	117.525
4	3906	75	0	117.525
4	2299	11	0	117.525
4	1865	46	0	117.525
4	1865	70	0	117.525
4	119189	73	0	118.25
4	104484	13	0	118.25
4	88445	27	0	118.25
4	62576	42	0	118.25
4	35711	68	0	118.25
4	29647	16	0	118.25
4	26622	17	0	118.25
4	4745	21	0	118.25
4	4629	22	0	118.25
4	61111	25	0	120.425
4	86593	22	0	121.875
4	44707	45	0	121.875
4	30693	62	0	121.875
4	30693	54	0	121.875
4	30693	17	0	121.875
4	30693	32	0	121.875
4	955	75	0	121.875
4	120539	67	0	123.325
4	3293	75	0	123.325
4	3293	25	0	123.325
4	2508	20	0	123.325
4	2508	39	0	123.325
4	107972	12	0	124.049
4	107972	64	0	124.049
4	105154	24	0	124.049
4	58696	65	0	124.049
4	26654	25	0	124.049
4	23328	45	0	124.049
4	311	54	0	124.049
4	119891	53	0	124.774
4	46893	25	0	124.774
4	40803	45	0	124.774
4	39019	62	0	124.774
4	33398	14	0	124.774
4	3473	53	0	124.774
4	3473	75	0	124.774
4	3473	52	0	124.774
4	111334	42	0	125.499
4	111334	22	0	125.499
4	111334	74	0	125.499
4	94811	66	0	125.499
4	94811	40	0	125.499
4	72335	33	0	125.499
4	62879	23	0	125.499
4	54877	24	0	125.499
4	45094	35	0	125.499
4	35985	64	0	125.499
4	35985	54	0	125.499
4	33351	10	0	125.499
4	24043	32	0	125.499
4	24043	22	0	125.499
4	6829	43	0	125.499
4	100280	28	0	126.223
4	97896	60	0	126.223
4	97896	52	0	126.223
4	97896	16	0	126.223
4	84340	24	0	126.223
4	74383	7	0	126.223
4	64818	15	0	126.223
4	58541	23	0	126.223
4	56792	38	0	126.223
4	44899	47	0	126.223
4	44899	60	0	126.223
4	44045	34	0	126.223
4	43805	16	0	126.223
4	41963	56	0	126.223
4	41963	29	0	126.223
4	27213	33	0	126.223
4	25949	8	0	126.223
4	7992	60	0	126.223
4	3071	43	0	126.223
4	3071	25	0	126.223
4	2803	39	0	126.223
4	2690	77	0	126.223
4	115973	27	0	126.948
4	100086	60	0	126.948
4	100086	54	0	126.948
4	92144	10	0	126.948
4	70808	42	0	126.948
4	70808	26	0	126.948
4	44580	53	0	126.948
4	34958	48	0	126.948
4	23740	43	0	126.948
4	13660	36	0	126.948
4	13660	52	0	126.948
4	13660	31	0	126.948
4	13660	48	0	126.948
4	13660	34	0	126.948
4	41342	71	0	127.673
4	104693	61	0	128.397
4	69528	49	0	128.397
4	35149	6	0	128.397
4	33752	67	0	128.397
4	33752	9	0	128.397
4	33752	10	0	128.397
4	33752	41	0	128.397
4	29121	11	0	128.397
4	2161	40	0	128.397
4	2161	76	0	128.397
4	2161	68	0	128.397
4	101	47	0	128.397
4	101386	29	0	129.122
4	101386	59	0	129.122
4	101386	57	0	129.122
4	97263	50	0	129.122
4	77125	69	0	129.122
4	77125	58	0	129.122
4	57371	64	0	129.122
4	50851	57	0	130.572
4	226	28	0	130.572
4	92106	36	0	131.296
4	92106	23	0	131.296
4	92106	34	0	131.296
4	92106	32	0	131.296
4	76536	26	0	131.296
4	58835	38	0	131.296
4	49574	54	0	131.296
4	43792	56	0	131.296
4	34230	74	0	131.296
4	34230	24	0	131.296
4	34230	41	0	131.296
4	18321	55	0	131.296
4	18321	64	0	131.296
4	4237	76	0	131.296
4	4237	63	0	131.296
4	4237	71	0	131.296
4	86930	19	0	132.746
4	57955	11	0	134.196
4	5354	53	0	134.196
4	5093	14	0	134.196
4	104602	31	0	134.921
4	64721	67	0	134.921
4	111397	12	0	135.645
4	107150	66	0	135.645
4	107150	76	0	135.645
4	82529	65	0	135.645
4	80033	55	0	135.645
4	38378	70	0	135.645
4	14931	41	0	135.645
4	5426	70	0	135.645
4	3636	12	0	135.645
4	3636	46	0	135.645
4	3183	61	0	135.645
4	3183	47	0	135.645
4	37680	28	0	137.095
4	37680	64	0	137.095
4	116214	58	0	137.82
4	36678	10	0	137.82
4	2883	76	0	137.82
4	58419	35	0	139.269
4	118598	38	0	139.994
4	118267	62	0	139.994
4	108849	60	0	139.994
4	108849	65	0	139.994
4	101702	10	0	139.994
4	91474	21	0	139.994
4	91474	72	0	139.994
4	91474	45	0	139.994
4	72302	56	0	139.994
4	58419	32	0	139.994
4	58419	42	0	139.994
4	58419	34	0	139.994
4	44576	73	0	139.994
4	42779	29	0	139.994
4	42287	11	0	139.994
4	23581	28	0	139.994
4	22882	23	0	139.994
4	22882	6	0	139.994
4	21688	27	0	139.994
4	21688	22	0	139.994
4	5515	6	0	139.994
4	1856	26	0	139.994
4	1856	74	0	139.994
4	1856	73	0	139.994
4	114104	23	0	140.719
4	61561	74	0	140.719
4	36704	33	0	140.719
4	36704	6	0	140.719
4	36704	59	0	140.719
4	36704	64	0	140.719
4	5098	64	0	140.719
4	5098	18	0	140.719
4	66070	12	0	141.443
4	112679	20	0	142.168
4	112679	72	0	142.168
4	108726	51	0	142.168
4	78936	54	0	142.168
4	78936	19	0	142.168
4	73385	18	0	142.168
4	44256	47	0	142.168
4	44256	59	0	142.168
4	32417	37	0	142.168
4	32417	39	0	142.168
4	32417	30	0	142.168
4	119095	44	0	142.893
4	86862	18	0	142.893
4	77978	15	0	142.893
4	73385	66	0	142.893
4	73385	22	0	142.893
4	4793	77	0	142.893
4	4793	50	0	142.893
4	4793	52	0	142.893
4	70255	32	0	143.617
4	70255	8	0	143.617
4	70255	36	0	143.617
4	55534	40	0	143.617
4	55534	49	0	143.617
4	67210	33	0	144.342
4	67210	69	0	144.342
4	50498	23	0	144.342
4	85746	26	0	145.067
4	3487	57	0	145.791
4	3487	27	0	145.791
4	119366	18	0	147.241
4	119366	15	0	147.241
4	115236	71	0	147.241
4	112032	74	0	147.241
4	98916	10	0	147.241
4	32676	38	0	147.241
4	32676	73	0	147.241
4	21284	35	0	147.241
4	17609	12	0	147.241
4	17609	44	0	147.241
4	374	34	0	147.241
4	374	24	0	147.241
4	115661	63	0	147.966
4	99345	64	0	147.966
4	107759	13	0	148.691
4	99345	62	0	148.691
4	75274	8	0	148.691
4	70303	18	0	148.691
4	5014	74	0	148.691
4	5014	47	0	148.691
4	1807	75	0	148.691
4	107759	65	0	149.415
4	42579	60	0	149.415
4	36293	33	0	149.415
4	36293	54	0	149.415
4	31257	70	0	149.415
4	14497	67	0	149.415
4	78455	48	0	150.14
4	78455	46	0	150.14
4	78455	72	0	150.14
4	42335	12	0	150.865
4	42335	34	0	150.865
4	42335	73	0	150.865
4	35063	43	0	150.865
4	35063	38	0	150.865
4	34056	13	0	150.865
4	22883	48	0	150.865
4	20875	64	0	150.865
4	20875	46	0	150.865
4	122012	36	0	151.589
4	122012	9	0	151.589
4	101127	64	0	151.589
4	100417	41	0	151.589
4	100417	32	0	151.589
4	37515	27	0	151.589
4	37515	43	0	151.589
4	37515	26	0	151.589
4	36938	62	0	151.589
4	36938	68	0	151.589
4	36938	60	0	151.589
4	36798	23	0	151.589
4	27839	26	0	151.589
4	27839	29	0	151.589
4	78388	56	0	152.314
4	78388	35	0	152.314
4	68687	45	0	152.314
4	68687	9	0	152.314
4	50855	60	0	152.314
4	39837	17	0	152.314
4	20147	27	0	152.314
4	20147	34	0	152.314
4	20147	31	0	152.314
4	20147	29	0	152.314
4	11832	38	0	152.314
4	11832	46	0	152.314
4	6368	69	0	152.314
4	84645	35	0	153.039
4	72096	22	0	153.039
4	40786	32	0	153.039
4	40786	8	0	153.763
4	116752	22	0	155.213
4	105137	33	0	155.213
4	105137	34	0	155.213
4	105104	33	0	155.213
4	105104	54	0	155.213
4	77891	64	0	155.213
4	70262	13	0	155.213
4	69964	35	0	155.213
4	69964	37	0	155.213
4	66441	48	0	155.213
4	51879	23	0	155.213
4	51879	40	0	155.213
4	36558	27	0	155.213
4	32810	51	0	155.213
4	32810	49	0	155.213
4	27111	40	0	155.213
4	283	35	0	155.213
4	283	6	0	155.213
4	105710	43	0	155.938
4	103584	15	0	155.938
4	55877	60	0	155.938
4	55877	43	0	155.938
4	55877	44	0	155.938
4	567	40	0	155.938
4	567	57	0	155.938
4	283	72	0	155.938
4	71818	68	0	156.662
4	28443	7	0	156.662
4	28443	63	0	156.662
4	118303	56	0	157.387
4	110948	23	0	157.387
4	110948	56	0	157.387
4	108158	74	0	157.387
4	23621	45	0	157.387
4	23621	71	0	157.387
4	23621	65	0	157.387
4	68447	11	0	158.112
4	50933	46	0	158.112
4	96035	64	0	160.287
4	96035	18	0	160.287
4	96035	61	0	160.287
4	89399	39	0	160.287
4	89399	6	0	160.287
4	101613	44	0	161.012
4	58423	11	0	163.187
4	112163	35	0	166.089
4	40169	32	0	167.539
4	40169	76	0	167.539
4	112782	74	0	173.362
4	112782	49	0	173.362
4	115721	74	0	175.537
4	92453	49	0	175.537
4	92453	52	0	175.537
4	85204	29	0	175.537
4	73536	67	0	175.537
4	70693	36	0	175.537
4	70693	49	0	175.537
4	51561	66	0	175.537
4	38529	68	0	175.537
4	38529	39	0	175.537
4	38172	41	0	175.537
4	35145	36	0	175.537
4	19092	58	0	175.537
4	19092	20	0	175.537
4	1348	65	0	175.537
4	38529	56	0	176.987
4	38529	56	0	176.987
5	113733	24	0	0
5	110273	18	0	0
5	102075	67	0	0
5	79524	6	0	0
5	77723	64	0	0
5	54483	20	0	0
5	54483	12	0	0
5	54483	74	0	0
5	54483	20	0	0
5	35863	38	0	0
5	35863	56	0	0
5	35863	32	0	0
5	30002	20	0	0
5	6273	52	0	0
5	6273	10	0	0
5	4892	12	0	0
5	4892	76	0	0
5	4892	68	0	0
5	3076	10	0	0
5	3076	61	0	0
5	3076	75	0	0
5	108028	71	0	0.725
5	40596	63	0	0.725
5	40596	28	0	0.725
5	40596	30	0	0.725
5	117441	66	0	1.449
5	116152	13	0	1.449
5	16693	45	0	1.449
5	16693	18	0	1.449
5	16693	16	0	1.449
5	2712	42	0	1.449
5	2712	75	0	1.449
5	2712	51	0	1.449
5	20388	38	0	2.174
5	114019	25	0	2.899
5	1308	56	0	2.899
5	36675	23	0	3.623
5	1308	50	0	3.623
5	32895	32	0	4.348
5	110851	30	0	5.073
5	61579	29	0	5.798
5	77304	20	0	7.973
5	77304	13	0	7.973
5	32918	69	0	7.973
5	70738	28	0	8.697
5	100059	67	0	11.599
5	17422	29	0	12.324
5	17422	19	0	12.324
5	3217	52	0	13.049
5	114716	68	0	13.773
5	108250	13	0	13.773
5	108250	25	0	13.773
5	97034	44	0	13.773
5	81055	28	0	13.773
5	81055	26	0	13.773
5	62384	67	0	13.773
5	58099	44	0	13.773
5	44967	34	0	13.773
5	44967	50	0	13.773
5	20836	72	0	13.773
5	17995	46	0	13.773
5	618	77	0	13.773
5	35901	50	0	15.949
5	84592	43	0	18.85
5	84592	49	0	18.85
5	38445	19	0	19.575
5	96882	9	0	21.75
5	116718	8	0	22.475
5	58567	32	0	22.475
5	58567	12	0	22.475
5	58567	50	0	22.475
5	58102	42	0	22.475
5	2292	75	0	22.475
5	90531	13	0	23.2
5	90531	12	0	23.2
5	46738	21	0	23.2
5	46738	19	0	23.2
5	42200	60	0	23.2
5	111800	63	0	23.924
5	99357	59	0	23.924
5	77040	12	0	23.924
5	77040	32	0	23.924
5	70371	72	0	23.924
5	70371	12	0	23.924
5	116188	71	0	24.649
5	109858	24	0	24.649
5	109858	26	0	24.649
5	52401	74	0	24.649
5	52401	37	0	24.649
5	38836	13	0	24.649
5	4155	77	0	24.649
5	74148	15	0	26.099
5	73128	46	0	27.549
5	73128	45	0	27.549
5	51091	62	0	30.45
5	104142	47	0	31.9
5	104142	25	0	31.9
5	104142	26	0	31.9
5	113053	11	0	32.625
5	80547	43	0	34.074
5	1439	68	0	34.074
5	1439	56	0	34.074
5	1439	67	0	34.074
5	1439	12	0	34.074
5	84444	17	0	34.799
5	41887	15	0	35.524
5	86127	54	0	36.973
5	80846	47	0	36.973
5	59196	68	0	38.423
5	113486	15	0	39.148
5	75717	68	0	39.148
5	75717	36	0	39.148
5	1351	75	0	39.148
5	89141	73	0	39.873
5	89141	70	0	39.873
5	26318	65	0	40.597
5	26318	54	0	40.597
5	106990	7	0	41.322
5	106990	8	0	41.322
5	87576	55	0	41.322
5	39447	65	0	41.322
5	39447	21	0	41.322
5	22091	12	0	41.322
5	18033	6	0	41.322
5	18033	31	0	41.322
5	18033	17	0	41.322
5	18033	30	0	41.322
5	18033	13	0	41.322
5	7899	50	0	41.322
5	3621	38	0	41.322
5	85994	60	0	42.047
5	38191	55	0	42.047
5	114252	47	0	42.771
5	114252	9	0	42.771
5	112675	30	0	42.771
5	112675	27	0	42.771
5	110824	9	0	42.771
5	84434	25	0	42.771
5	66482	32	0	42.771
5	66482	54	0	42.771
5	66482	58	0	42.771
5	39864	48	0	42.771
5	39864	50	0	42.771
5	39864	31	0	42.771
5	35712	69	0	42.771
5	14472	73	0	42.771
5	14472	59	0	42.771
5	1604	6	0	42.771
5	110963	24	0	43.496
5	101842	45	0	43.496
5	84434	34	0	43.496
5	55631	55	0	43.496
5	11353	37	0	43.496
5	8971	27	0	43.496
5	117582	46	0	44.221
5	99198	23	0	44.221
5	83625	14	0	44.221
5	53437	9	0	44.221
5	53437	48	0	44.945
5	49346	38	0	47.121
5	40513	50	0	47.121
5	119908	26	0	47.845
5	120452	57	0	48.57
5	102881	55	0	48.57
5	101966	23	0	48.57
5	92423	36	0	48.57
5	66461	27	0	48.57
5	65680	18	0	48.57
5	60973	76	0	48.57
5	47762	23	0	48.57
5	45472	47	0	48.57
5	42847	33	0	48.57
5	38077	25	0	48.57
5	31151	24	0	48.57
5	31151	21	0	48.57
5	31151	69	0	48.57
5	5846	75	0	48.57
5	4428	50	0	48.57
5	2093	58	0	48.57
5	117161	24	0	49.295
5	117161	65	0	49.295
5	106926	23	0	49.295
5	105513	46	0	49.295
5	102310	57	0	49.295
5	76259	50	0	49.295
5	69068	63	0	49.295
5	40801	67	0	49.295
5	40405	59	0	49.295
5	36174	12	0	49.295
5	30521	13	0	49.295
5	109232	24	0	50.019
5	33890	43	0	50.019
5	5309	73	0	50.019
5	5309	75	0	50.019
5	5309	69	0	50.019
5	116441	23	0	50.744
5	116441	57	0	50.744
5	40102	66	0	50.744
5	19581	6	0	50.744
5	118591	32	0	52.194
5	34743	13	0	52.918
5	3712	32	0	53.643
5	2682	33	0	54.368
5	87407	24	0	55.092
5	84171	52	0	55.092
5	54223	67	0	55.092
5	35070	13	0	55.092
5	564	71	0	55.092
5	72507	28	0	55.817
5	72507	38	0	55.817
5	34208	8	0	55.817
5	79830	52	0	57.267
5	46336	10	0	57.267
5	46336	25	0	57.267
5	4429	61	0	57.267
5	113474	12	0	57.992
5	113474	24	0	57.992
5	113474	13	0	57.992
5	107936	47	0	57.992
5	80307	52	0	57.992
5	64393	59	0	57.992
5	35638	42	0	57.992
5	9195	72	0	57.992
5	113971	15	0	58.716
5	94930	17	0	58.716
5	94930	36	0	58.716
5	94930	73	0	58.716
5	90393	61	0	58.716
5	74519	58	0	58.716
5	68637	59	0	58.716
5	50672	33	0	58.716
5	36644	72	0	58.716
5	919	69	0	58.716
5	116520	51	0	59.441
5	85739	6	0	59.441
5	76106	61	0	59.441
5	56315	14	0	59.441
5	34606	61	0	59.441
5	32486	10	0	59.441
5	27237	26	0	59.441
5	23992	30	0	59.441
5	23992	9	0	59.441
5	22989	64	0	59.441
5	7229	73	0	59.441
5	7229	50	0	59.441
5	7229	11	0	59.441
5	7229	29	0	59.441
5	5751	68	0	59.441
5	5751	41	0	59.441
5	4565	26	0	59.441
5	4565	32	0	59.441
5	81325	14	0	60.166
5	81325	47	0	60.166
5	75961	27	0	60.166
5	34606	32	0	60.166
5	34606	69	0	60.166
5	31831	12	0	60.166
5	19098	10	0	60.166
5	118669	65	0	60.89
5	113769	54	0	60.89
5	111227	60	0	60.89
5	67223	63	0	60.89
5	67223	58	0	60.89
5	64176	71	0	60.89
5	64176	57	0	60.89
5	64176	14	0	60.89
5	64176	19	0	60.89
5	52012	52	0	60.89
5	37945	13	0	60.89
5	37945	59	0	60.89
5	37490	33	0	60.89
5	37490	74	0	60.89
5	29267	39	0	60.89
5	21976	10	0	60.89
5	5153	62	0	60.89
5	3893	74	0	60.89
5	3893	75	0	60.89
5	103266	54	0	61.615
5	3545	27	0	61.615
5	3545	7	0	61.615
5	117064	11	0	62.34
5	117064	54	0	62.34
5	116016	12	0	62.34
5	116016	38	0	62.34
5	108211	6	0	62.34
5	108211	7	0	62.34
5	85226	60	0	62.34
5	31436	6	0	62.34
5	113759	68	0	63.789
5	113759	43	0	63.789
5	111373	43	0	64.514
5	22473	70	0	64.514
5	22473	55	0	64.514
5	1211	11	0	64.514
5	117187	38	0	65.964
5	117187	68	0	65.964
5	100634	73	0	65.964
5	100634	43	0	65.964
5	49621	15	0	65.964
5	35258	53	0	65.964
5	17393	7	0	65.964
5	17393	35	0	65.964
5	17393	24	0	65.964
5	13702	51	0	65.964
5	100745	68	0	66.688
5	99867	34	0	66.688
5	75784	12	0	66.688
5	38828	9	0	66.688
5	29953	18	0	66.688
5	21028	52	0	66.688
5	21028	33	0	66.688
5	20232	18	0	66.688
5	3978	54	0	66.688
5	109192	53	0	67.413
5	32822	10	0	67.413
5	118547	38	0	68.138
5	107961	25	0	68.138
5	60367	28	0	68.138
5	60367	69	0	68.862
5	19072	69	0	68.862
5	90106	61	0	69.587
5	34351	73	0	69.587
5	25041	13	0	70.312
5	5948	73	0	71.037
5	681	66	0	71.037
5	681	62	0	71.037
5	681	12	0	71.037
5	42687	45	0	72.486
5	34213	37	0	72.486
5	117792	42	0	73.211
5	103074	65	0	73.211
5	60284	69	0	73.211
5	60284	73	0	73.211
5	60284	38	0	73.211
5	60284	40	0	73.211
5	108914	59	0	73.936
5	108914	57	0	73.936
5	4194	39	0	74.66
5	4194	68	0	74.66
5	102488	45	0	75.385
5	108368	43	0	76.11
5	51361	54	0	76.11
5	51361	52	0	76.11
5	5059	62	0	76.11
5	5059	8	0	76.11
5	2098	72	0	76.11
5	790	77	0	76.11
5	790	20	0	76.11
5	102870	45	0	76.834
5	121173	33	0	77.559
5	80654	11	0	77.559
5	80654	63	0	77.559
5	79902	44	0	77.559
5	1282	76	0	77.559
5	73606	73	0	78.284
5	26161	41	0	78.284
5	86357	9	0	79.008
5	38394	74	0	81.184
5	13226	32	0	81.184
5	13226	16	0	81.184
5	121215	9	0	81.908
5	115148	28	0	81.908
5	107159	35	0	81.908
5	107159	45	0	81.908
5	107159	59	0	81.908
5	84318	23	0	81.908
5	80320	27	0	81.908
5	79057	14	0	81.908
5	51832	44	0	81.908
5	46707	56	0	81.908
5	41159	15	0	81.908
5	36018	8	0	81.908
5	30074	49	0	81.908
5	29148	61	0	81.908
5	4250	27	0	81.908
5	4250	19	0	81.908
5	4250	75	0	81.908
5	115148	16	0	82.633
5	61375	63	0	83.358
5	108590	22	0	84.807
5	108590	61	0	84.807
5	61123	47	0	84.807
5	43251	25	0	84.807
5	24784	20	0	84.807
5	24784	21	0	84.807
5	35394	6	0	85.532
5	4906	29	0	85.532
5	65820	29	0	89.162
5	65820	41	0	89.162
5	64047	61	0	89.162
5	19407	31	0	89.162
5	19407	27	0	89.162
5	19407	7	0	89.162
5	3619	8	0	91.337
5	121496	21	0	92.062
5	119895	63	0	92.062
5	119895	55	0	92.062
5	74801	43	0	92.062
5	63795	42	0	92.062
5	47244	26	0	92.062
5	47244	47	0	92.062
5	46293	16	0	92.062
5	45812	46	0	92.062
5	74064	24	0	92.786
5	63476	38	0	92.786
5	45812	57	0	92.786
5	9782	40	0	92.786
5	120712	51	0	93.511
5	120712	40	0	93.511
5	116400	21	0	93.511
5	116400	39	0	93.511
5	103082	44	0	93.511
5	95978	32	0	93.511
5	95978	42	0	93.511
5	83294	30	0	93.511
5	83294	73	0	93.511
5	76367	42	0	93.511
5	45191	35	0	93.511
5	42004	29	0	93.511
5	25830	22	0	93.511
5	20956	30	0	93.511
5	18056	31	0	93.511
5	18056	29	0	93.511
5	18046	21	0	93.511
5	18046	28	0	93.511
5	9513	15	0	93.511
5	9426	11	0	93.511
5	9426	57	0	93.511
5	9426	45	0	93.511
5	83204	36	0	94.236
5	42637	74	0	94.236
5	41089	56	0	94.236
5	34287	65	0	94.236
5	25340	42	0	94.236
5	25340	6	0	94.236
5	25340	16	0	94.236
5	100426	74	0	94.96
5	87790	42	0	94.96
5	29428	13	0	94.96
5	28101	35	0	94.96
5	120942	60	0	95.685
5	115049	57	0	95.685
5	109948	23	0	95.685
5	107946	52	0	95.685
5	92887	44	0	95.685
5	92887	7	0	95.685
5	87086	16	0	95.685
5	2162	38	0	95.685
5	111314	37	0	96.41
5	120168	26	0	97.134
5	120168	47	0	97.134
5	114344	42	0	97.134
5	69720	36	0	97.134
5	112811	69	0	97.859
5	107902	28	0	97.859
5	107902	19	0	97.859
5	107902	18	0	97.859
5	105515	49	0	97.859
5	69979	9	0	97.859
5	69979	17	0	97.859
5	69979	49	0	97.859
5	69979	19	0	97.859
5	55337	37	0	97.859
5	52318	25	0	97.859
5	33036	9	0	97.859
5	27796	70	0	97.859
5	5241	77	0	97.859
5	5241	68	0	97.859
5	110388	20	0	98.584
5	78004	56	0	98.584
5	78004	14	0	98.584
5	64180	21	0	98.584
5	57800	18	0	98.584
5	49833	10	0	98.584
5	49833	11	0	98.584
5	34471	20	0	98.584
5	27889	44	0	98.584
5	27889	38	0	98.584
5	23816	20	0	98.584
5	23816	44	0	98.584
5	937	12	0	98.584
5	937	62	0	98.584
5	937	43	0	98.584
5	44488	62	0	99.309
5	44488	27	0	99.309
5	44488	35	0	99.309
5	35214	33	0	100.033
5	22019	51	0	100.033
5	116105	43	0	101.483
5	115223	9	0	101.483
5	89899	27	0	101.483
5	89899	28	0	101.483
5	89899	72	0	101.483
5	89899	66	0	101.483
5	89899	29	0	101.483
5	69069	72	0	101.483
5	46603	26	0	101.483
5	113257	24	0	102.208
5	111592	73	0	102.208
5	111592	60	0	102.208
5	102253	49	0	102.208
5	96271	16	0	102.208
5	96271	7	0	102.208
5	89365	55	0	102.208
5	89365	72	0	102.208
5	89365	23	0	102.208
5	84040	47	0	102.208
5	71841	11	0	102.208
5	71162	7	0	102.208
5	71162	18	0	102.208
5	63100	37	0	102.208
5	57270	51	0	102.208
5	56911	68	0	102.208
5	56911	72	0	102.208
5	53134	7	0	102.208
5	42691	10	0	102.208
5	38026	47	0	102.208
5	32809	10	0	102.208
5	30874	59	0	102.208
5	30871	62	0	102.208
5	27052	49	0	102.208
5	24167	44	0	102.208
5	24167	50	0	102.208
5	23919	16	0	102.208
5	23783	70	0	102.208
5	19605	75	0	102.208
5	5734	74	0	102.208
5	3847	46	0	102.208
5	2532	10	0	102.208
5	118403	45	0	102.932
5	118403	54	0	102.932
5	118403	44	0	102.932
5	118189	69	0	102.932
5	118189	43	0	102.932
5	118189	31	0	102.932
5	106236	10	0	102.932
5	101179	42	0	102.932
5	99224	46	0	102.932
5	90623	18	0	102.932
5	81994	27	0	102.932
5	40775	29	0	102.932
5	39666	25	0	102.932
5	36621	18	0	102.932
5	36621	46	0	102.932
5	9005	49	0	102.932
5	5734	77	0	102.932
5	5407	30	0	102.932
5	114363	11	0	103.657
5	114363	67	0	103.657
5	122138	72	0	104.382
5	105473	36	0	104.382
5	100290	11	0	104.382
5	29460	31	0	104.382
5	24254	74	0	104.382
5	5384	68	0	104.382
5	2215	73	0	104.382
5	116989	43	0	105.106
5	78184	38	0	105.106
5	73396	12	0	105.106
5	7695	37	0	105.106
5	7695	36	0	105.106
5	117065	24	0	105.831
5	74091	63	0	105.831
5	73158	18	0	105.831
5	73158	35	0	105.831
5	68663	73	0	105.831
5	2141	13	0	105.831
5	122108	66	0	106.556
5	122108	48	0	106.556
5	29456	30	0	106.556
5	96933	68	0	107.28
5	115212	36	0	108.005
5	115212	51	0	108.005
5	76178	31	0	108.005
5	87879	65	0	108.73
5	122213	61	0	110.905
5	114953	7	0	110.905
5	110315	35	0	110.905
5	103891	52	0	110.905
5	102410	64	0	110.905
5	102410	35	0	110.905
5	102410	70	0	110.905
5	74295	67	0	110.905
5	74295	46	0	110.905
5	73454	10	0	110.905
5	67030	16	0	110.905
5	57862	61	0	110.905
5	53732	54	0	110.905
5	46279	15	0	110.905
5	46279	58	0	110.905
5	46043	44	0	110.905
5	45925	19	0	110.905
5	45925	20	0	110.905
5	38847	21	0	110.905
5	24774	64	0	110.905
5	16250	65	0	110.905
5	4362	25	0	110.905
5	4362	21	0	110.905
5	110315	40	0	111.63
5	54002	53	0	111.63
5	120427	21	0	113.079
5	117052	36	0	113.079
5	115547	28	0	113.079
5	112408	41	0	113.079
5	108107	48	0	113.079
5	107881	72	0	113.079
5	107881	67	0	113.079
5	84899	9	0	113.079
5	60069	58	0	113.079
5	60069	59	0	113.079
5	45430	60	0	113.079
5	40454	13	0	113.079
5	35480	46	0	113.079
5	3613	16	0	113.079
5	3613	43	0	113.079
5	2109	49	0	113.079
5	2000	76	0	113.079
5	122118	21	0	113.804
5	122118	72	0	113.804
5	111640	31	0	113.804
5	73849	13	0	113.804
5	33774	8	0	113.804
5	31221	12	0	113.804
5	30024	14	0	113.804
5	29346	44	0	113.804
5	27098	14	0	113.804
5	7832	70	0	113.804
5	99453	17	0	114.529
5	37746	32	0	114.529
5	22414	46	0	115.254
5	89403	20	0	115.978
5	89403	48	0	115.978
5	119455	22	0	116.703
5	113327	40	0	116.703
5	84244	36	0	116.703
5	83485	64	0	116.703
5	78398	74	0	116.703
5	57074	14	0	116.703
5	53633	38	0	116.703
5	52546	53	0	116.703
5	25725	59	0	116.703
5	20412	32	0	116.703
5	8860	35	0	116.703
5	109265	59	0	117.428
5	83485	14	0	117.428
5	66662	46	0	117.428
5	10604	12	0	117.428
5	120460	20	0	118.152
5	9468	62	0	118.152
5	2951	74	0	118.152
5	2951	44	0	118.152
5	2951	75	0	118.152
5	87251	55	0	118.877
5	84144	17	0	118.877
5	84144	16	0	118.877
5	70489	44	0	118.877
5	43014	39	0	118.877
5	120536	18	0	119.602
5	120536	50	0	119.602
5	120536	55	0	119.602
5	92570	34	0	119.602
5	82788	50	0	119.602
5	74799	18	0	119.602
5	67517	64	0	119.602
5	67517	58	0	119.602
