population	type	chromosome	region	rate	newreg
GA	co-linear	20	Co-linear	17.78	Co-linear
GA	co-linear	20	Co-linear	17.87	Co-linear
GA	co-linear	20	Co-linear	17.89	Co-linear
GA	co-linear	20	Co-linear	17.91	Co-linear
GA	co-linear	20	Co-linear	13.02	Co-linear
GA	co-linear	20	Co-linear	12.02	Co-linear
GA	co-linear	20	Co-linear	11.7	Co-linear
GA	co-linear	20	Co-linear	11.56	Co-linear
GA	co-linear	20	Co-linear	10.82	Co-linear
GA	co-linear	20	Co-linear	10.14	Co-linear
GA	co-linear	20	Co-linear	9.62	Co-linear
GA	co-linear	20	Co-linear	9.23	Co-linear
GA	co-linear	20	Co-linear	9.13	Co-linear
GA	co-linear	20	Co-linear	9.12	Co-linear
GA	co-linear	20	Co-linear	9.11	Co-linear
GA	co-linear	20	Co-linear	9.02	Co-linear
GA	co-linear	20	Co-linear	7.86	Co-linear
GA	co-linear	20	Co-linear	7.85	Co-linear
GA	co-linear	20	Co-linear	7.8	Co-linear
GA	co-linear	20	Co-linear	7.31	Co-linear
GA	co-linear	20	Co-linear	7.13	Co-linear
GA	co-linear	20	Co-linear	7.12	Co-linear
GA	co-linear	20	Co-linear	7.02	Co-linear
GA	co-linear	20	Co-linear	6.9	Co-linear
GA	co-linear	20	Co-linear	6.82	Co-linear
GA	co-linear	20	Co-linear	6.82	Co-linear
GA	co-linear	20	Co-linear	6.52	Co-linear
GA	co-linear	20	Co-linear	6.32	Co-linear
GA	co-linear	20	Co-linear	6.22	Co-linear
GA	co-linear	20	Co-linear	5.86	Co-linear
GA	co-linear	20	Co-linear	5.8	Co-linear
GA	co-linear	20	Co-linear	5.83	Co-linear
GA	co-linear	20	Co-linear	5.83	Co-linear
GA	co-linear	20	Co-linear	5.83	Co-linear
GA	co-linear	20	Co-linear	5.84	Co-linear
GA	co-linear	20	Co-linear	5.84	Co-linear
GA	co-linear	20	Co-linear	5.86	Co-linear
GA	co-linear	20	Co-linear	5.86	Co-linear
GA	co-linear	20	Co-linear	5.86	Co-linear
GA	co-linear	20	Co-linear	5.86	Co-linear
GA	co-linear	20	Co-linear	5.87	Co-linear
GA	co-linear	20	Co-linear	6.37	Co-linear
GA	co-linear	20	Co-linear	6.43	Co-linear
GA	co-linear	20	Co-linear	6.44	Co-linear
GA	co-linear	20	Co-linear	6.44	Co-linear
GA	co-linear	20	Co-linear	6.45	Co-linear
GA	co-linear	20	Co-linear	6.5	Co-linear
GA	co-linear	20	Co-linear	6.64	Co-linear
GA	co-linear	20	Co-linear	6.78	Co-linear
GA	co-linear	20	Co-linear	6.84	Co-linear
GA	co-linear	20	Co-linear	7.3	Co-linear
GA	co-linear	20	Co-linear	7.3	Co-linear
GA	co-linear	20	Co-linear	7.3	Co-linear
GA	co-linear	20	Co-linear	7.29	Co-linear
GA	co-linear	20	Co-linear	7.27	Co-linear
GA	co-linear	20	Co-linear	7.12	Co-linear
GA	co-linear	20	Co-linear	6.88	Co-linear
GA	co-linear	20	Co-linear	6.84	Co-linear
GA	co-linear	20	Co-linear	6.79	Co-linear
GA	co-linear	20	Co-linear	6.79	Co-linear
GA	co-linear	20	Co-linear	6.79	Co-linear
GA	co-linear	20	Co-linear	6.67	Co-linear
GA	co-linear	20	Co-linear	6.59	Co-linear
GA	co-linear	20	Co-linear	6.57	Co-linear
GA	co-linear	20	Co-linear	6.57	Co-linear
GA	co-linear	20	Co-linear	6.53	Co-linear
GA	co-linear	20	Co-linear	6.31	Co-linear
GA	co-linear	20	Co-linear	6.25	Co-linear
GA	co-linear	20	Co-linear	6.2	Co-linear
GA	co-linear	20	Co-linear	6.19	Co-linear
GA	co-linear	20	Co-linear	6.17	Co-linear
GA	co-linear	20	Co-linear	6.11	Co-linear
GA	co-linear	20	Co-linear	6.06	Co-linear
GA	co-linear	20	Co-linear	5.94	Co-linear
GA	co-linear	20	Co-linear	5.93	Co-linear
GA	co-linear	20	Co-linear	5.85	Co-linear
GA	co-linear	20	Co-linear	5.83	Co-linear
GA	co-linear	20	Co-linear	5.83	Co-linear
GA	co-linear	20	Co-linear	5.83	Co-linear
GA	co-linear	20	Co-linear	5.84	Co-linear
GA	co-linear	20	Co-linear	5.85	Co-linear
GA	co-linear	20	Co-linear	5.9	Co-linear
GA	co-linear	20	Co-linear	5.93	Co-linear
GA	co-linear	20	Co-linear	6.01	Co-linear
GA	co-linear	20	Co-linear	6.05	Co-linear
GA	co-linear	20	Co-linear	6.1	Co-linear
GA	co-linear	20	Co-linear	6.12	Co-linear
GA	co-linear	20	Co-linear	6.2	Co-linear
GA	co-linear	20	Co-linear	6.25	Co-linear
GA	co-linear	20	Co-linear	6.25	Co-linear
GA	co-linear	20	Co-linear	6.28	Co-linear
GA	co-linear	20	Co-linear	6.27	Co-linear
GA	co-linear	20	Co-linear	6.27	Co-linear
GA	co-linear	20	Co-linear	6.26	Co-linear
GA	co-linear	20	Co-linear	6.24	Co-linear
GA	co-linear	20	Co-linear	6.23	Co-linear
GA	co-linear	20	Co-linear	6.16	Co-linear
GA	co-linear	20	Co-linear	6.05	Co-linear
GA	co-linear	20	Co-linear	6.02	Co-linear
GA	co-linear	20	Co-linear	6	Co-linear
GA	co-linear	20	Co-linear	5.84	Co-linear
GA	co-linear	20	Co-linear	5.84	Co-linear
GA	co-linear	20	Co-linear	5.78	Co-linear
GA	co-linear	20	Co-linear	5.76	Co-linear
GA	co-linear	20	Co-linear	5.49	Co-linear
GA	co-linear	20	Co-linear	5.35	Co-linear
GA	co-linear	20	Co-linear	5.34	Co-linear
GA	co-linear	20	Co-linear	5.34	Co-linear
GA	co-linear	20	Co-linear	5.33	Co-linear
GA	co-linear	20	Co-linear	5.33	Co-linear
GA	co-linear	20	Co-linear	5.33	Co-linear
GA	co-linear	20	Co-linear	5.35	Co-linear
GA	co-linear	20	Co-linear	5.43	Co-linear
GA	co-linear	20	Co-linear	5.76	Co-linear
GA	co-linear	20	Co-linear	5.76	Co-linear
GA	co-linear	20	Co-linear	5.82	Co-linear
GA	co-linear	20	Co-linear	5.86	Co-linear
GA	co-linear	20	Co-linear	5.9	Co-linear
GA	co-linear	20	Co-linear	5.91	Co-linear
GA	co-linear	20	Co-linear	5.94	Co-linear
GA	co-linear	20	Co-linear	5.97	Co-linear
GA	co-linear	20	Co-linear	6.05	Co-linear
GA	co-linear	20	Co-linear	6.08	Co-linear
GA	co-linear	20	Co-linear	6.18	Co-linear
GA	co-linear	20	Co-linear	6.19	Co-linear
GA	co-linear	20	Co-linear	6.2	Co-linear
GA	co-linear	20	Co-linear	6.24	Co-linear
GA	co-linear	20	Co-linear	6.26	Co-linear
GA	co-linear	20	Co-linear	6.28	Co-linear
GA	co-linear	20	Co-linear	6.28	Co-linear
GA	co-linear	20	Co-linear	6.28	Co-linear
GA	co-linear	20	Co-linear	6.27	Co-linear
GA	co-linear	20	Co-linear	6.27	Co-linear
GA	co-linear	20	Co-linear	6.27	Co-linear
GA	co-linear	20	Co-linear	6.25	Co-linear
GA	co-linear	20	Co-linear	6.23	Co-linear
GA	co-linear	20	Co-linear	6.22	Co-linear
GA	co-linear	20	Co-linear	6.17	Co-linear
GA	co-linear	20	Co-linear	6.16	Co-linear
GA	co-linear	20	Co-linear	6.16	Co-linear
GA	co-linear	20	Co-linear	6.12	Co-linear
GA	co-linear	20	Co-linear	6.08	Co-linear
GA	co-linear	20	Co-linear	6.08	Co-linear
GA	co-linear	20	Co-linear	6.06	Co-linear
GA	co-linear	20	Co-linear	5.97	Co-linear
GA	co-linear	20	Co-linear	5.97	Co-linear
GA	co-linear	20	Co-linear	5.97	Co-linear
GA	co-linear	20	Co-linear	5.88	Co-linear
GA	co-linear	20	Co-linear	5.88	Co-linear
GA	co-linear	20	Co-linear	5.82	Co-linear
GA	co-linear	20	Co-linear	5.73	Co-linear
GA	co-linear	20	Co-linear	5.71	Co-linear
GA	co-linear	20	Co-linear	5.68	Co-linear
GA	co-linear	20	Co-linear	5.67	Co-linear
GA	co-linear	20	Co-linear	5.62	Co-linear
GA	co-linear	20	Co-linear	5.58	Co-linear
GA	co-linear	20	Co-linear	5.57	Co-linear
GA	co-linear	20	Co-linear	5.54	Co-linear
GA	co-linear	20	Co-linear	5.5	Co-linear
GA	co-linear	20	Co-linear	5.45	Co-linear
GA	co-linear	20	Co-linear	5.44	Co-linear
GA	co-linear	20	Co-linear	5.37	Co-linear
GA	co-linear	20	Co-linear	5.36	Co-linear
GA	co-linear	20	Co-linear	5.33	Co-linear
GA	co-linear	20	Co-linear	5.32	Co-linear
GA	co-linear	20	Co-linear	5.32	Co-linear
GA	co-linear	20	Co-linear	5.31	Co-linear
GA	co-linear	20	Co-linear	5.32	Co-linear
GA	co-linear	20	Co-linear	5.33	Co-linear
GA	co-linear	20	Co-linear	5.42	Co-linear
GA	co-linear	20	Co-linear	5.44	Co-linear
GA	co-linear	20	Co-linear	5.44	Co-linear
GA	co-linear	20	Co-linear	5.65	Co-linear
GA	co-linear	20	Co-linear	5.69	Co-linear
GA	co-linear	20	Co-linear	5.68	Co-linear
GA	co-linear	20	Co-linear	5.65	Co-linear
GA	co-linear	20	Co-linear	5.64	Co-linear
GA	co-linear	20	Co-linear	5.63	Co-linear
GA	co-linear	20	Co-linear	5.63	Co-linear
GA	co-linear	20	Co-linear	5.31	Co-linear
GA	co-linear	20	Co-linear	5.23	Co-linear
GA	co-linear	20	Co-linear	5.12	Co-linear
GA	co-linear	20	Co-linear	5.09	Co-linear
GA	co-linear	20	Co-linear	5.01	Co-linear
GA	co-linear	20	Co-linear	4.93	Co-linear
GA	co-linear	20	Co-linear	4.92	Co-linear
GA	co-linear	20	Co-linear	4.86	Co-linear
GA	co-linear	20	Co-linear	4.86	Co-linear
GA	co-linear	20	Co-linear	4.84	Co-linear
GA	co-linear	20	Co-linear	4.81	Co-linear
GA	co-linear	20	Co-linear	4.79	Co-linear
GA	co-linear	20	Co-linear	4.78	Co-linear
GA	co-linear	20	Co-linear	4.75	Co-linear
GA	co-linear	20	Co-linear	4.75	Co-linear
GA	co-linear	20	Co-linear	4.73	Co-linear
GA	co-linear	20	Co-linear	4.72	Co-linear
GA	co-linear	20	Co-linear	4.72	Co-linear
GA	co-linear	20	Co-linear	4.72	Co-linear
GA	co-linear	20	Co-linear	4.72	Co-linear
GA	co-linear	20	Co-linear	4.77	Co-linear
GA	co-linear	20	Co-linear	4.82	Co-linear
GA	co-linear	20	Co-linear	4.82	Co-linear
GA	co-linear	20	Co-linear	4.88	Co-linear
GA	co-linear	20	Co-linear	4.92	Co-linear
GA	co-linear	20	Co-linear	4.95	Co-linear
GA	co-linear	20	Co-linear	4.96	Co-linear
GA	co-linear	20	Co-linear	4.95	Co-linear
GA	co-linear	20	Co-linear	4.85	Co-linear
GA	co-linear	20	Co-linear	4.85	Co-linear
GA	co-linear	20	Co-linear	4.74	Co-linear
GA	co-linear	20	Co-linear	4.74	Co-linear
GA	co-linear	20	Co-linear	4.71	Co-linear
GA	co-linear	20	Co-linear	4.7	Co-linear
GA	co-linear	20	Co-linear	4.61	Co-linear
GA	co-linear	20	Co-linear	4.6	Co-linear
GA	co-linear	20	Co-linear	4.6	Co-linear
GA	co-linear	20	Co-linear	4.61	Co-linear
GA	co-linear	20	Co-linear	4.65	Co-linear
GA	co-linear	20	Co-linear	4.66	Co-linear
GA	co-linear	20	Co-linear	4.66	Co-linear
GA	co-linear	20	Co-linear	4.66	Co-linear
GA	co-linear	20	Co-linear	4.63	Co-linear
GA	co-linear	20	Co-linear	4.64	Co-linear
GA	co-linear	20	Co-linear	4.68	Co-linear
GA	co-linear	20	Co-linear	4.7	Co-linear
GA	co-linear	20	Co-linear	4.74	Co-linear
GA	co-linear	20	Co-linear	4.74	Co-linear
GA	co-linear	20	Co-linear	4.76	Co-linear
GA	co-linear	20	Co-linear	4.79	Co-linear
GA	co-linear	20	Co-linear	4.85	Co-linear
GA	co-linear	20	Co-linear	4.9	Co-linear
GA	co-linear	20	Co-linear	4.93	Co-linear
GA	co-linear	20	Co-linear	4.94	Co-linear
GA	co-linear	20	Co-linear	5.13	Co-linear
GA	co-linear	20	Co-linear	5.14	Co-linear
GA	co-linear	20	Co-linear	5.14	Co-linear
GA	co-linear	20	Co-linear	5.25	Co-linear
GA	co-linear	20	Co-linear	5.28	Co-linear
GA	co-linear	20	Co-linear	5.31	Co-linear
GA	co-linear	20	Co-linear	5.36	Co-linear
GA	co-linear	20	Co-linear	5.36	Co-linear
GA	co-linear	20	Co-linear	5.36	Co-linear
GA	co-linear	20	Co-linear	5.38	Co-linear
GA	co-linear	20	Co-linear	5.51	Co-linear
GA	co-linear	20	Co-linear	5.55	Co-linear
GA	co-linear	20	Co-linear	5.61	Co-linear
GA	co-linear	20	Co-linear	5.62	Co-linear
GA	co-linear	20	Co-linear	5.63	Co-linear
GA	co-linear	20	Co-linear	5.64	Co-linear
GA	co-linear	20	Co-linear	5.67	Co-linear
GA	co-linear	20	Co-linear	5.71	Co-linear
GA	co-linear	20	Co-linear	5.74	Co-linear
GA	co-linear	20	Co-linear	5.74	Co-linear
GA	co-linear	20	Co-linear	5.78	Co-linear
GA	co-linear	20	Co-linear	6.05	Co-linear
GA	co-linear	20	Co-linear	6.06	Co-linear
GA	co-linear	20	Co-linear	6.3	Co-linear
GA	co-linear	20	Co-linear	6.31	Co-linear
GA	co-linear	20	Co-linear	6.36	Co-linear
GA	co-linear	20	Co-linear	6.41	Co-linear
GA	co-linear	20	Co-linear	6.41	Co-linear
GA	co-linear	20	Co-linear	6.44	Co-linear
GA	co-linear	20	Co-linear	6.45	Co-linear
GA	co-linear	20	Co-linear	6.45	Co-linear
GA	co-linear	20	Co-linear	6.45	Co-linear
GA	co-linear	20	Co-linear	6.45	Co-linear
GA	co-linear	20	Co-linear	6.47	Co-linear
GA	co-linear	20	Co-linear	6.61	Co-linear
GA	co-linear	20	Co-linear	6.66	Co-linear
GA	co-linear	20	Co-linear	6.66	Co-linear
GA	co-linear	20	Co-linear	6.79	Co-linear
GA	co-linear	20	Co-linear	6.85	Co-linear
GA	co-linear	20	Co-linear	7.04	Co-linear
GA	co-linear	20	Co-linear	7.19	Co-linear
GA	co-linear	20	Co-linear	7.39	Co-linear
GA	co-linear	20	Co-linear	7.43	Co-linear
GA	co-linear	20	Co-linear	7.46	Co-linear
GA	co-linear	20	Co-linear	7.46	Co-linear
GA	co-linear	20	Co-linear	8.19	Co-linear
GA	co-linear	20	Co-linear	8.4	Co-linear
GA	co-linear	20	Co-linear	8.49	Co-linear
GA	co-linear	20	Co-linear	9.18	Co-linear
GA	co-linear	20	Co-linear	9.27	Co-linear
GA	co-linear	20	Co-linear	9.5	Co-linear
GA	co-linear	20	Co-linear	9.55	Co-linear
GA	co-linear	20	Co-linear	10.3	Co-linear
GA	co-linear	20	Terminal	10.71	CollTerm
GA	co-linear	20	Terminal	10.8	CollTerm
GA	co-linear	20	Terminal	10.85	CollTerm
GA	co-linear	20	Terminal	11.54	CollTerm
GA	co-linear	20	Terminal	11.68	CollTerm
GA	co-linear	20	Terminal	11.76	CollTerm
GA	co-linear	20	Terminal	11.99	CollTerm
GA	co-linear	20	Terminal	12.17	CollTerm
GA	co-linear	20	Terminal	13.25	CollTerm
GA	co-linear	20	Terminal	13.67	CollTerm
GA	co-linear	20	Terminal	13.39	CollTerm
GA	co-linear	20	Terminal	13.38	CollTerm
GA	co-linear	20	Terminal	13.34	CollTerm
GA	co-linear	20	Terminal	13.34	CollTerm
GA	co-linear	20	Terminal	13.33	CollTerm
GA	co-linear	20	Terminal	13.17	CollTerm
GA	co-linear	20	Terminal	13.15	CollTerm
GA	co-linear	20	Terminal	12.93	CollTerm
GA	co-linear	20	Terminal	12.43	CollTerm
GA	co-linear	20	Terminal	12.35	CollTerm
GA	co-linear	20	Terminal	12.19	CollTerm
GA	co-linear	20	Terminal	12.13	CollTerm
GA	co-linear	20	Terminal	11.79	CollTerm
GA	co-linear	20	Terminal	11.75	CollTerm
GA	co-linear	20	Terminal	11.63	CollTerm
GA	co-linear	20	Terminal	11.45	CollTerm
GA	co-linear	20	Terminal	11.05	CollTerm
GA	co-linear	20	Terminal	11.02	CollTerm
GA	co-linear	20	Terminal	11.01	CollTerm
GA	co-linear	20	Terminal	10.94	CollTerm
GA	co-linear	20	Terminal	10.87	CollTerm
GA	co-linear	20	Terminal	10.31	CollTerm
GA	co-linear	20	Terminal	10.22	CollTerm
GA	co-linear	20	Terminal	10.1	CollTerm
GA	co-linear	20	Terminal	9.56	CollTerm
GA	co-linear	20	Terminal	9.08	CollTerm
GA	co-linear	21	Terminal	3.69	CollTerm
GA	co-linear	21	Terminal	4.75	CollTerm
GA	co-linear	21	Terminal	5.04	CollTerm
GA	co-linear	21	Terminal	5.39	CollTerm
GA	co-linear	21	Terminal	6.21	CollTerm
GA	co-linear	21	Terminal	6.41	CollTerm
GA	co-linear	21	Terminal	6.64	CollTerm
GA	co-linear	21	Terminal	6.65	CollTerm
GA	co-linear	21	Terminal	7.15	CollTerm
GA	co-linear	21	Terminal	7.46	CollTerm
GA	co-linear	21	Terminal	7.46	CollTerm
GA	co-linear	21	Terminal	7.6	CollTerm
GA	co-linear	21	Terminal	7.81	CollTerm
GA	co-linear	21	Terminal	8.03	CollTerm
GA	co-linear	21	Terminal	9.07	CollTerm
GA	co-linear	21	Terminal	9.13	CollTerm
GA	co-linear	21	Terminal	9.35	CollTerm
GA	co-linear	21	Terminal	9.37	CollTerm
GA	co-linear	21	Terminal	9.38	CollTerm
GA	co-linear	21	Terminal	9.84	CollTerm
GA	co-linear	21	Terminal	9.95	CollTerm
GA	co-linear	21	Terminal	10.28	CollTerm
GA	co-linear	21	Terminal	10.69	CollTerm
GA	co-linear	21	Terminal	11.01	CollTerm
GA	co-linear	21	Terminal	11.39	CollTerm
GA	co-linear	21	Terminal	11.43	CollTerm
GA	co-linear	21	Terminal	11.89	CollTerm
GA	co-linear	21	Terminal	12.07	CollTerm
GA	co-linear	21	Terminal	12.17	CollTerm
GA	co-linear	21	Terminal	12.23	CollTerm
GA	co-linear	21	Terminal	12.26	CollTerm
GA	co-linear	21	Terminal	12.36	CollTerm
GA	co-linear	21	Terminal	12.65	CollTerm
GA	co-linear	21	Terminal	12.67	CollTerm
GA	co-linear	21	Terminal	12.71	CollTerm
GA	co-linear	21	Terminal	12.7	CollTerm
GA	co-linear	21	Terminal	12.7	CollTerm
GA	co-linear	21	Terminal	12.68	CollTerm
GA	co-linear	21	Terminal	12.67	CollTerm
GA	co-linear	21	Terminal	12.66	CollTerm
GA	co-linear	21	Terminal	12.62	CollTerm
GA	co-linear	21	Terminal	12.62	CollTerm
GA	co-linear	21	Terminal	12.61	CollTerm
GA	co-linear	21	Terminal	12.6	CollTerm
GA	co-linear	21	Terminal	12.37	CollTerm
GA	co-linear	21	Terminal	12.34	CollTerm
GA	co-linear	21	Co-linear	12.34	Co-linear
GA	co-linear	21	Co-linear	12.28	Co-linear
GA	co-linear	21	Co-linear	12.25	Co-linear
GA	co-linear	21	Co-linear	12.24	Co-linear
GA	co-linear	21	Co-linear	12.2	Co-linear
GA	co-linear	21	Co-linear	12.18	Co-linear
GA	co-linear	21	Co-linear	12.15	Co-linear
GA	co-linear	21	Co-linear	12.15	Co-linear
GA	co-linear	21	Co-linear	12.12	Co-linear
GA	co-linear	21	Co-linear	12	Co-linear
GA	co-linear	21	Co-linear	11.95	Co-linear
GA	co-linear	21	Co-linear	11.94	Co-linear
GA	co-linear	21	Co-linear	11.93	Co-linear
GA	co-linear	21	Co-linear	11.92	Co-linear
GA	co-linear	21	Co-linear	11.87	Co-linear
GA	co-linear	21	Co-linear	11.83	Co-linear
GA	co-linear	21	Co-linear	11.77	Co-linear
GA	co-linear	21	Co-linear	11.74	Co-linear
GA	co-linear	21	Co-linear	11.41	Co-linear
GA	co-linear	21	Co-linear	11.36	Co-linear
GA	co-linear	21	Co-linear	11.35	Co-linear
GA	co-linear	21	Co-linear	11.32	Co-linear
GA	co-linear	21	Co-linear	11.32	Co-linear
GA	co-linear	21	Co-linear	10.97	Co-linear
GA	co-linear	21	Co-linear	10.83	Co-linear
GA	co-linear	21	Co-linear	10.55	Co-linear
GA	co-linear	21	Co-linear	10.4	Co-linear
GA	co-linear	21	Co-linear	10.22	Co-linear
GA	co-linear	21	Co-linear	10.05	Co-linear
GA	co-linear	21	Co-linear	9.89	Co-linear
GA	co-linear	21	Co-linear	9.7	Co-linear
GA	co-linear	21	Co-linear	9.34	Co-linear
GA	co-linear	21	Co-linear	9	Co-linear
GA	co-linear	21	Co-linear	8.68	Co-linear
GA	co-linear	21	Co-linear	8.35	Co-linear
GA	co-linear	21	Co-linear	8.19	Co-linear
GA	co-linear	21	Co-linear	8.04	Co-linear
GA	co-linear	21	Co-linear	8.02	Co-linear
GA	co-linear	21	Co-linear	8.02	Co-linear
GA	co-linear	21	Co-linear	7.67	Co-linear
GA	co-linear	21	Co-linear	7.41	Co-linear
GA	co-linear	21	Co-linear	7.19	Co-linear
GA	co-linear	21	Co-linear	7.12	Co-linear
GA	co-linear	21	Co-linear	7.08	Co-linear
GA	co-linear	21	Co-linear	6.93	Co-linear
GA	co-linear	21	Co-linear	6.85	Co-linear
GA	co-linear	21	Co-linear	6.46	Co-linear
GA	co-linear	21	Co-linear	6.27	Co-linear
GA	co-linear	21	Co-linear	6.26	Co-linear
GA	co-linear	21	Co-linear	6.23	Co-linear
GA	co-linear	21	Co-linear	6.12	Co-linear
GA	co-linear	21	Co-linear	5.95	Co-linear
GA	co-linear	21	Co-linear	5.42	Co-linear
GA	co-linear	21	Co-linear	5.4	Co-linear
GA	co-linear	21	Co-linear	5.34	Co-linear
GA	co-linear	21	Co-linear	5.31	Co-linear
GA	co-linear	21	Co-linear	5.29	Co-linear
GA	co-linear	21	Co-linear	5.18	Co-linear
GA	co-linear	21	Co-linear	5.17	Co-linear
GA	co-linear	21	Co-linear	5.16	Co-linear
GA	co-linear	21	Co-linear	5.14	Co-linear
GA	co-linear	21	Co-linear	5.07	Co-linear
GA	co-linear	21	Co-linear	5.03	Co-linear
GA	co-linear	21	Co-linear	5.01	Co-linear
GA	co-linear	21	Co-linear	5.01	Co-linear
GA	co-linear	21	Co-linear	4.99	Co-linear
GA	co-linear	21	Co-linear	4.98	Co-linear
GA	co-linear	21	Co-linear	4.92	Co-linear
GA	co-linear	21	Co-linear	4.9	Co-linear
GA	co-linear	21	Co-linear	4.9	Co-linear
GA	co-linear	21	Co-linear	4.87	Co-linear
GA	co-linear	21	Co-linear	4.87	Co-linear
GA	co-linear	21	Co-linear	4.85	Co-linear
GA	co-linear	21	Co-linear	4.84	Co-linear
GA	co-linear	21	Co-linear	4.82	Co-linear
GA	co-linear	21	Co-linear	4.82	Co-linear
GA	co-linear	21	Co-linear	4.82	Co-linear
GA	co-linear	21	Co-linear	4.77	Co-linear
GA	co-linear	21	Co-linear	4.77	Co-linear
GA	co-linear	21	Co-linear	4.74	Co-linear
GA	co-linear	21	Co-linear	4.86	Co-linear
GA	co-linear	21	Co-linear	4.88	Co-linear
GA	co-linear	21	Co-linear	5.08	Co-linear
GA	co-linear	21	Co-linear	5.23	Co-linear
GA	co-linear	21	Co-linear	5.24	Co-linear
GA	co-linear	21	Co-linear	5.27	Co-linear
GA	co-linear	21	Co-linear	5.32	Co-linear
GA	co-linear	21	Co-linear	5.36	Co-linear
GA	co-linear	21	Co-linear	5.45	Co-linear
GA	co-linear	21	Co-linear	5.47	Co-linear
GA	co-linear	21	Co-linear	5.48	Co-linear
GA	co-linear	21	Co-linear	5.48	Co-linear
GA	co-linear	21	Co-linear	5.49	Co-linear
GA	co-linear	21	Co-linear	5.5	Co-linear
GA	co-linear	21	Co-linear	5.51	Co-linear
GA	co-linear	21	Co-linear	5.51	Co-linear
GA	co-linear	21	Co-linear	5.66	Co-linear
GA	co-linear	21	Co-linear	5.68	Co-linear
GA	co-linear	21	Co-linear	5.68	Co-linear
GA	co-linear	21	Co-linear	5.7	Co-linear
GA	co-linear	21	Co-linear	5.73	Co-linear
GA	co-linear	21	Co-linear	5.73	Co-linear
GA	co-linear	21	Co-linear	5.73	Co-linear
GA	co-linear	21	Co-linear	5.8	Co-linear
GA	co-linear	21	Co-linear	5.8	Co-linear
GA	co-linear	21	Co-linear	5.8	Co-linear
GA	co-linear	21	Co-linear	5.8	Co-linear
GA	co-linear	21	Co-linear	5.76	Co-linear
GA	co-linear	21	Co-linear	5.76	Co-linear
GA	co-linear	21	Co-linear	5.74	Co-linear
GA	co-linear	21	Co-linear	5.73	Co-linear
GA	co-linear	21	Co-linear	5.72	Co-linear
GA	co-linear	21	Co-linear	5.7	Co-linear
GA	co-linear	21	Co-linear	5.7	Co-linear
GA	co-linear	21	Co-linear	5.7	Co-linear
GA	co-linear	21	Co-linear	5.7	Co-linear
GA	co-linear	21	Co-linear	5.75	Co-linear
GA	co-linear	21	Co-linear	5.78	Co-linear
GA	co-linear	21	Co-linear	5.82	Co-linear
GA	co-linear	21	Co-linear	5.86	Co-linear
GA	co-linear	21	Co-linear	5.87	Co-linear
GA	co-linear	21	Co-linear	5.88	Co-linear
GA	co-linear	21	Co-linear	5.88	Co-linear
GA	co-linear	21	Co-linear	5.89	Co-linear
GA	co-linear	21	Co-linear	5.91	Co-linear
GA	co-linear	21	Co-linear	5.99	Co-linear
GA	co-linear	21	Co-linear	6.05	Co-linear
GA	co-linear	21	Co-linear	6.05	Co-linear
GA	co-linear	21	Co-linear	6.06	Co-linear
GA	co-linear	21	Co-linear	6.13	Co-linear
GA	co-linear	21	Co-linear	6.22	Co-linear
GA	co-linear	21	Co-linear	6.23	Co-linear
GA	co-linear	21	Co-linear	6.25	Co-linear
GA	co-linear	21	Co-linear	6.3	Co-linear
GA	co-linear	21	Co-linear	6.31	Co-linear
GA	co-linear	21	Co-linear	6.31	Co-linear
GA	co-linear	21	Co-linear	6.32	Co-linear
GA	co-linear	21	Co-linear	6.36	Co-linear
GA	co-linear	21	Co-linear	6.36	Co-linear
GA	co-linear	21	Co-linear	6.39	Co-linear
GA	co-linear	21	Co-linear	6.4	Co-linear
GA	co-linear	21	Co-linear	6.44	Co-linear
GA	co-linear	21	Co-linear	6.45	Co-linear
GA	co-linear	21	Co-linear	6.46	Co-linear
GA	co-linear	21	Co-linear	6.47	Co-linear
GA	co-linear	21	Co-linear	6.48	Co-linear
GA	co-linear	21	Co-linear	6.5	Co-linear
GA	co-linear	21	Co-linear	6.55	Co-linear
GA	co-linear	21	Co-linear	6.56	Co-linear
GA	co-linear	21	Co-linear	6.56	Co-linear
GA	co-linear	21	Co-linear	6.58	Co-linear
GA	co-linear	21	Co-linear	6.59	Co-linear
GA	co-linear	21	Co-linear	6.59	Co-linear
GA	co-linear	21	Co-linear	6.61	Co-linear
GA	co-linear	21	Co-linear	6.58	Co-linear
GA	co-linear	21	Co-linear	6.5	Co-linear
GA	co-linear	21	Co-linear	6.43	Co-linear
GA	co-linear	21	Co-linear	6.41	Co-linear
GA	co-linear	21	Co-linear	6.39	Co-linear
GA	co-linear	21	Co-linear	6.29	Co-linear
GA	co-linear	21	Co-linear	6.22	Co-linear
GA	co-linear	21	Co-linear	6.21	Co-linear
GA	co-linear	21	Co-linear	6.19	Co-linear
GA	co-linear	21	Co-linear	6.18	Co-linear
GA	co-linear	21	Co-linear	6.26	Co-linear
GA	co-linear	21	Co-linear	6.29	Co-linear
GA	co-linear	21	Co-linear	6.29	Co-linear
GA	co-linear	21	Co-linear	6.29	Co-linear
GA	co-linear	21	Co-linear	6.31	Co-linear
GA	co-linear	21	Co-linear	6.42	Co-linear
GA	co-linear	21	Co-linear	6.46	Co-linear
GA	co-linear	21	Co-linear	6.49	Co-linear
GA	co-linear	21	Co-linear	6.49	Co-linear
