set map marker phys gen
F1 8 570 2.744766 48.507
F1 8 571 3.156153 48.507
F1 8 572 4.680645 48.507
F1 8 573 5.029982 48.507
F1 8 574 9.022098 48.507
F1 8 575 5.08206 48.962
F1 8 576 10.778546 49.875
F1 8 577 5.937029 52.19
F1 8 578 15.398945 69.927
F1 8 579 15.405697 69.927
F1 8 580 15.408363 70.382
F1 8 581 15.476944 74.63
F1 8 582 15.56246 76.006
F1 8 583 15.565637 77.382
F1 8 584 15.579366 77.837
F1 8 585 15.590904 78.75
F1 8 586 15.637373 79.663
F1 8 587 15.624205 80.572
F1 8 588 15.713655 81.486
F1 8 589 15.722048 81.94
F1 8 590 15.747178 82.395
F1 8 591 15.797779 82.849
F1 8 592 15.873555 83.304
F1 8 593 15.904036 84.217
F1 8 594 16.021667 85.13
F1 8 595 16.058688 86.974
F1 8 596 16.067887 87.428
F1 8 597 16.06789 87.428
F1 8 598 16.249787 88.796
F1 8 599 16.276997 89.251
F1 8 600 16.298624 89.705
F1 8 601 16.373512 91.081
F1 8 602 16.422284 91.536
F1 8 603 16.464973 94.327
F1 8 604 16.533655 94.782
F1 8 605 16.538081 94.782
F1 8 606 16.547758 94.782
F1 8 607 16.529888 95.237
F1 8 608 16.551706 95.691
F1 8 609 16.701723 95.691
F1 8 610 16.584658 96.146
F1 8 611 16.586767 96.146
F1 8 612 16.589053 96.146
F1 8 613 16.599496 96.146
F1 8 614 16.620104 96.146
F1 8 615 16.62547 96.146
F1 8 616 16.672947 96.146
F1 8 617 16.661209 97.059
F1 8 618 16.385216 97.513
F1 8 619 16.711462 97.513
F1 8 620 16.718006 97.513
F1 8 621 16.735741 97.513
F1 8 622 16.752537 97.513
F1 8 623 16.788765 97.513
F1 8 624 16.793787 97.513
F1 8 625 16.794349 97.513
F1 8 626 16.742493 97.968
F1 9 1 0.019647 0
F1 9 2 0.035982 0
F1 9 3 0.11892 0
F1 9 4 0.353045 0.454
F1 9 5 0.330424 0.909
F1 9 6 0.442681 2.727
F1 9 7 0.445766 2.727
F1 9 8 0.456179 2.727
F1 9 9 0.471996 2.727
F1 9 10 0.52714 2.727
F1 9 11 0.560096 3.64
F1 9 12 0.678142 5.017
F1 9 13 0.678808 5.017
F1 9 14 0.780574 5.93
F1 9 15 0.755215 6.384
F1 9 16 0.832499 6.839
F1 9 17 0.950251 8.215
F1 9 18 1.044246 9.124
F1 9 19 1.060287 9.579
F1 9 20 1.101197 9.579
F1 9 21 1.165091 9.579
F1 9 22 0.372632 10.955
F1 9 23 1.384307 11.868
F1 9 24 1.408314 13.712
F1 9 25 1.424377 14.625
F1 9 26 1.498778 15.534
F1 9 27 1.523386 15.534
F1 9 28 1.546042 15.989
F1 9 29 1.474819 16.902
F1 9 30 1.577706 16.902
F1 9 31 1.578177 16.902
F1 9 32 1.676759 19.217
F1 9 33 1.695987 19.672
F1 9 34 1.698922 19.672
F1 9 35 1.728064 20.126
F1 9 36 1.734169 20.581
F1 9 37 1.873213 26.839
F1 9 38 1.874887 26.839
F1 9 39 1.906901 28.215
F1 9 40 1.913059 28.215
F1 9 41 1.965296 28.67
F1 9 42 2.03108 31.942
F1 9 43 2.035935 32.855
F1 9 44 2.181968 35.647
F1 9 45 2.26665 36.56
F1 9 46 2.240121 37.936
F1 9 47 6.517902 43.093
F1 9 48 6.183324 44.006
F1 9 49 2.357152 45.383
F1 9 50 2.399674 45.383
F1 9 51 2.480883 45.383
F1 9 52 2.609967 45.383
F1 9 53 2.721872 45.383
F1 9 54 3.136173 45.383
F1 9 55 3.344257 45.383
F1 9 56 3.685691 45.383
F1 9 57 4.018381 45.383
F1 9 58 4.073836 45.383
F1 9 59 4.11074 45.383
F1 9 60 4.163713 45.383
F1 9 61 4.215549 45.383
F1 9 62 4.221088 45.383
F1 9 63 4.24334 45.383
F1 9 64 4.292366 45.383
F1 9 65 4.292611 45.383
F1 9 66 4.327896 45.383
F1 9 67 4.346699 45.383
F1 9 68 4.346702 45.383
F1 9 69 4.499383 45.383
F1 9 70 4.50676 45.383
F1 9 71 4.509588 45.383
F1 9 72 4.512257 45.383
F1 9 73 4.637725 45.383
F1 9 74 4.693124 45.383
F1 9 75 4.715285 45.383
F1 9 76 4.736424 45.383
F1 9 77 4.80818 45.383
F1 9 78 4.810939 45.383
F1 9 79 4.833663 45.383
F1 9 80 4.840724 45.383
F1 9 81 4.847003 45.383
F1 9 82 4.866752 45.383
F1 9 83 4.882834 45.383
F1 9 84 4.962358 45.383
F1 9 85 4.972809 45.383
F1 9 86 4.973491 45.383
F1 9 87 4.99179 45.383
F1 9 88 4.994496 45.383
F1 9 89 5.006147 45.383
F1 9 90 5.012313 45.383
F1 9 91 5.035687 45.383
F1 9 92 5.082845 45.383
F1 9 93 5.156025 45.383
F1 9 94 5.19957 45.383
F1 9 95 5.289141 45.383
F1 9 96 5.4007 45.383
F1 9 97 5.463363 45.383
F1 9 98 5.507481 45.383
F1 9 99 2.573102 45.837
F1 9 100 3.5757 45.837
F1 9 101 4.261984 45.837
F1 9 102 4.33063 45.837
F1 9 103 4.66498 45.837
F1 9 104 5.499899 45.837
F1 9 105 5.547809 45.837
F1 9 106 5.626076 45.837
F1 9 107 5.714971 46.292
F1 9 108 5.719169 46.292
F1 9 109 5.751911 46.292
F1 9 110 5.751914 46.292
F1 9 111 5.819945 46.292
F1 9 112 5.849787 46.292
F1 9 113 5.909584 46.292
F1 9 114 6.032539 46.292
F1 9 115 6.067673 46.292
F1 9 116 6.074572 46.292
F1 9 117 6.132106 46.292
F1 9 118 6.139752 46.292
F1 9 119 5.719824 46.746
F1 9 120 5.918566 46.746
F1 9 121 6.13428 46.746
F1 9 122 6.237402 46.746
F1 9 123 6.276672 46.746
F1 9 124 6.281366 46.746
F1 9 125 6.321775 46.746
F1 9 126 6.384387 46.746
F1 9 127 5.713745 47.201
F1 9 128 6.397159 47.201
F1 9 129 6.431834 47.201
F1 9 130 6.438503 47.201
F1 9 131 6.462432 47.201
F1 9 132 6.514609 47.201
F1 9 133 6.521043 47.201
F1 9 134 6.580827 47.201
F1 9 135 6.609007 47.655
F1 9 136 6.60901 47.655
F1 9 137 6.618586 47.655
F1 9 138 6.634628 47.655
F1 9 139 6.671247 47.655
F1 9 140 6.75584 48.11
F1 9 141 6.734141 49.023
F1 9 142 6.749754 49.023
F1 9 143 6.801076 49.023
F1 9 144 6.803002 49.023
F1 9 145 6.819434 49.023
F1 9 146 6.831771 49.478
F1 9 147 6.865829 49.478
F1 9 148 6.867881 49.478
F1 9 149 6.885331 49.478
F1 9 150 6.885641 49.478
F1 9 151 6.886179 49.478
F1 9 152 6.911579 49.478
F1 9 153 6.971451 49.932
F1 9 154 7.103143 50.387
F1 9 155 7.106233 50.841
F1 9 156 7.151462 50.841
F1 9 157 7.156696 50.841
F1 9 158 7.1931330000000004 50.841
F1 9 159 7.316503 51.296
F1 9 160 7.34299 51.296
F1 9 161 7.313757 51.751
F1 9 162 7.367511 52.205
F1 9 163 7.397876 52.66
F1 9 164 7.411319 52.66
F1 9 165 7.420879 52.66
F1 9 166 7.540866 53.114
F1 9 167 7.520005 53.569
F1 9 168 7.581847 54.482
F1 9 169 7.679164 56.326
F1 9 170 7.695682 56.78
F1 9 171 7.759168 57.693
F1 9 172 7.800503 59.07
F1 9 173 7.794055 59.524
F1 9 174 7.806143 59.524
F1 9 175 7.867708 59.979
F1 9 176 7.867711 59.979
F1 9 177 7.873261 59.979
F1 9 178 7.977411 61.355
F1 9 179 8.008421 62.268
F1 9 180 8.020078 62.268
F1 9 181 8.029948 62.268
F1 9 182 8.082971 63.177
F1 9 183 8.131032 63.177
F1 9 184 8.101543 63.632
F1 9 185 8.151424 63.632
F1 9 186 8.174954 64.545
F1 9 187 8.199654 65
F1 9 188 8.217034 65.454
F1 9 189 8.240154 66.367
F1 9 190 8.317863 66.367
F1 9 191 8.389049 67.744
F1 9 192 8.443553 67.744
F1 9 193 8.500197 68.657
F1 9 194 8.525821 68.657
F1 9 195 8.537452 68.657
F1 9 196 8.558911 68.657
F1 9 197 8.667565 70.972
F1 9 198 8.729725 70.972
F1 9 199 8.760332 70.972
F1 9 200 8.828911 70.972
F1 9 201 8.834983 70.972
F1 9 202 8.756054 71.427
F1 9 203 8.763149 71.427
F1 9 204 8.789665 71.427
F1 9 205 8.81872 71.427
F1 9 206 8.829372 71.427
F1 9 207 8.879602 72.34
F1 9 208 8.937984 73.708
F1 9 209 8.980954 73.708
F1 9 210 8.987441 73.708
F1 9 211 9.003818 73.708
F1 9 212 9.040263 74.621
F1 9 213 9.089521 75.076
F1 9 214 9.116949 75.989
F1 9 215 9.108602 76.443
F1 9 216 9.534711 78.287
F1 9 217 9.385245 78.742
F1 9 218 9.442706 78.742
F1 9 219 9.578055 78.742
F1 9 220 9.61342 78.742
F1 9 221 9.674005 78.742
F1 9 222 9.739129 78.742
F1 9 223 9.634105 79.196
F1 9 224 9.78398 79.196
F1 9 225 9.800858 79.196
F1 9 226 9.81674 79.196
F1 9 227 9.880354 79.651
F1 9 228 9.892232 79.651
F1 9 229 9.998607 80.564
F1 9 230 9.997465 81.018
F1 9 231 9.998292 81.018
F1 9 232 10.013439 81.932
F1 9 233 10.080659 82.386
F1 9 234 10.175548 82.841
F1 9 235 10.102386 83.295
F1 9 236 10.135915 83.295
F1 9 237 10.213005 83.295
F1 9 238 10.227044 83.295
F1 9 239 10.271004 83.75
F1 9 240 10.345972 84.204
F1 9 241 10.415215 85.118
F1 9 242 10.511073 85.572
F1 9 243 10.529207 85.572
F1 9 244 10.614641 86.486
F1 9 245 10.639631 86.486
F1 9 246 10.634001 86.94
F1 9 247 10.662745 86.94
F1 9 248 10.66666 86.94
F1 9 249 10.687188 86.94
F1 9 250 10.831248 87.395
F1 9 251 10.900506 87.849
F1 9 252 10.925523 87.849
F1 9 253 11.006269 88.762
F1 9 254 11.030329 88.762
F1 9 255 11.041773 88.762
F1 9 256 11.049315 88.762
F1 9 257 11.103882 89.217
F1 9 258 11.140211 89.217
F1 9 259 11.20182 90.593
F1 9 260 11.217247 91.048
F1 9 261 11.236896 91.048
F1 9 262 11.237934 91.048
F1 9 263 11.264474 91.048
F1 9 264 11.274098 91.048
F1 9 265 11.409785 92.424
F1 9 266 11.429189 92.424
F1 9 267 11.4374 92.424
F1 9 268 11.448782 92.879
F1 9 269 11.461401 92.879
F1 9 270 11.476118 92.879
F1 9 271 11.552467 92.879
F1 9 272 11.591569 92.879
F1 9 273 11.62858 92.879
F1 9 274 11.662365 92.879
F1 9 275 11.698247 92.879
F1 9 276 11.741904 92.879
F1 9 277 11.813432 92.879
F1 9 278 11.813671 92.879
F1 9 279 11.820203 92.879
F1 9 280 11.84046 93.333
F1 9 281 11.857656 93.333
F1 9 282 11.880415 93.788
F1 9 283 11.911237 94.242
F1 9 284 11.913444 94.242
F1 9 285 11.922294 94.242
F1 9 286 11.975055 94.242
F1 9 287 12.002534 95.155
F1 9 288 12.02198 95.61
F1 9 289 12.057239 95.61
F1 9 290 12.07499 95.61
F1 9 291 12.07752 95.61
F1 9 292 12.091798 95.61
F1 9 293 12.146448 95.61
F1 9 294 12.453841 95.61
F1 9 295 12.151352 96.065
F1 9 296 12.165144 96.065
F1 9 297 12.206631 96.065
F1 9 298 12.218268 96.065
F1 9 299 12.222626 96.065
F1 9 300 12.302337 96.065
F1 9 301 12.364433 96.065
F1 9 302 12.397846 96.065
F1 9 303 12.418623 96.065
F1 9 304 12.561167 96.519
F1 9 305 12.570108 96.519
F1 9 306 12.578244 96.519
F1 9 307 12.661378 96.519
F1 9 308 12.670156 96.519
F1 9 309 12.464027 96.974
F1 9 310 12.494209 96.974
F1 9 311 12.578241 96.974
F1 9 312 12.583261 96.974
F1 9 313 12.583264 96.974
F1 9 314 12.606789 96.974
F1 9 315 12.747216 96.974
F1 9 316 12.431848 97.428
F1 9 317 12.795814 97.428
F1 9 318 12.778054 97.883
F1 9 319 12.809313 97.883
F1 9 320 12.810795 97.883
F1 9 321 12.840118 98.337
F1 9 322 12.901661 98.337
F1 9 323 12.913564 98.337
F1 9 324 13.10018 99.251
F1 9 325 13.138658 99.251
F1 9 326 13.206276 99.251
F1 9 327 13.22591 99.251
F1 9 328 13.287038 99.251
F1 9 329 13.325128 99.251
F1 9 330 13.369384 99.251
F1 9 331 13.481894 99.251
F1 9 332 13.49916 99.251
F1 9 333 13.571732 99.705
F1 9 334 13.677679 101.081
F1 9 335 13.729357 101.536
F1 9 336 13.780752 101.536
F1 9 337 13.794408 102.445
F1 9 338 13.850674 102.445
F1 9 339 14.04033 102.9
F1 9 340 14.054465 102.9
F1 9 341 14.23867 103.354
F1 9 342 14.237422 103.809
F1 9 343 14.26788 104.722
F1 9 344 14.302894 105.635
F1 9 345 14.457186 107.011
F1 9 346 14.625223 107.925
F1 9 347 14.663432 107.925
F1 9 348 14.717141 107.925
F1 9 349 14.73291 107.925
F1 9 350 14.814238 108.379
F1 9 351 14.814241 108.379
F1 9 352 14.830615 108.379
F1 9 353 14.898466 108.834
F1 9 354 14.908992 109.288
F1 9 355 15.00329 109.743
F1 9 356 15.004681 109.743
F1 9 357 15.013386 109.743
F1 9 358 15.101976 109.743
F1 9 359 15.222029 110.197
F1 9 360 15.254361 110.197
F1 9 361 15.255929 110.197
F1 9 362 15.287629 110.652
F1 9 363 15.386708 110.652
F1 9 364 15.401632 111.107
F1 9 365 15.421437 111.107
F1 9 366 15.504649 111.561
F1 9 367 15.41927 112.016
F1 9 368 15.533957 112.016
F1 9 369 15.55076 112.016
F1 9 370 15.61622 112.47
F1 9 371 15.661304 112.925
F1 9 372 15.710348 112.925
F1 9 373 15.756715 112.925
F1 9 374 15.876389 113.379
F1 9 375 15.91343 113.379
F1 9 376 15.939276 113.379
F1 9 377 15.766567 113.834
F1 9 378 16.093748 114.288
F1 9 379 16.191842 115.202
F1 9 380 16.205678 115.202
F1 9 381 16.355287 115.656
F1 9 382 16.38161 115.656
F1 9 383 16.38953 115.656
F1 9 384 16.457425 115.656
F1 9 385 16.478575 115.656
F1 9 386 16.531393 116.111
F1 9 387 16.60339 116.111
F1 9 388 16.611937 116.111
F1 9 389 16.62734 116.565
F1 9 390 16.656255 116.565
F1 9 391 16.659553 116.565
F1 9 392 16.661202 116.565
F1 9 393 16.661999 116.565
F1 9 394 16.662002 116.565
F1 9 395 16.673094 116.565
F1 9 396 16.731595 117.02
F1 9 397 16.702472 117.474
F1 9 398 16.829084 118.388
F1 9 399 16.838957 118.388
F1 9 400 16.894544 118.842
F1 9 401 17.039629 119.297
F1 9 402 17.032343 119.751
F1 9 403 17.043847 119.751
F1 9 404 17.076662 119.751
F1 9 405 17.081168 119.751
F1 9 406 17.081614 119.751
F1 9 407 17.082636 119.751
F1 9 408 17.128077 119.751
F1 9 409 17.190712 120.206
F1 9 410 17.209847 120.206
F1 9 411 17.24658 120.206
F1 9 412 17.686871 121.119
F1 9 413 17.316107 121.574
F1 9 414 17.316369 121.574
F1 9 415 17.403192 121.574
F1 9 416 17.422187 121.574
F1 9 417 17.501265 121.574
F1 9 418 17.504757 121.574
F1 9 419 17.557525 121.574
F1 9 420 17.607334 121.574
F1 9 421 17.608148 121.574
F1 9 422 17.6082 121.574
F1 9 423 17.685747 121.574
F1 9 424 17.370214 122.028
F1 9 425 17.717465 122.028
F1 9 426 17.748022 122.028
F1 9 427 17.74924 122.028
F1 9 428 17.761192 122.941
F1 9 429 17.784577 123.396
F1 9 430 17.834131 123.396
F1 9 431 17.852312 123.396
F1 9 432 17.920824 123.851
F1 9 433 17.924065 123.851
F1 9 434 17.860342 124.305
F1 9 435 17.916125 124.305
F1 9 436 17.95713 124.305
F1 9 437 17.960049 124.305
F1 9 438 18.038301 124.76
F1 9 439 18.049778 124.76
F1 9 440 18.07857 124.76
F1 9 441 18.127929 124.76
F1 9 442 18.13915 124.76
F1 9 443 18.164438 125.214
F1 9 444 18.21215 126.127
F1 9 445 18.223542 126.127
F1 9 446 18.231176 126.127
F1 9 447 18.34988 126.582
F1 9 448 18.331745 127.037
F1 9 449 18.410023 127.491
F1 9 450 18.457155 127.491
F1 9 451 18.490378 127.491
F1 9 452 18.567873 127.491
F1 9 453 18.475383 127.946
F1 9 454 18.581106 127.946
F1 9 455 18.662106 128.4
F1 9 456 19.018706 133.022
F1 9 457 19.12552 133.477
F1 9 458 19.136793 133.477
F1 9 459 19.147968 133.477
F1 9 460 19.200218 133.477
F1 9 461 19.313413 133.477
F1 9 462 19.224271 133.932
F1 9 463 19.271595 133.932
F1 9 464 19.294571 134.386
F1 9 465 19.333151 134.386
F1 9 466 19.282785 134.841
F1 9 467 19.435619 134.841
F1 9 468 19.437248 134.841
F1 9 469 19.397719 135.295
F1 9 470 19.465551 135.75
F1 9 471 19.4729 135.75
F1 9 472 19.48212 135.75
F1 9 473 19.480138 136.204
F1 9 474 19.512501 136.204
F1 9 475 19.534453 136.204
F1 9 476 19.539179 136.204
F1 9 477 19.564768 137.581
F1 9 478 19.620196 138.035
F1 9 479 19.633554 138.035
F1 9 480 19.65874 138.948
F1 9 481 19.659849 138.948
F1 9 482 19.693094 139.403
F1 9 483 19.760866 140.316
F1 9 484 19.788277 140.316
F1 9 485 19.820637 140.316
F1 9 486 19.841897 140.771
F1 9 487 19.918022 141.225
F1 9 488 19.942803 141.225
F1 9 489 20.038266 142.601
F1 9 490 20.06497 143.056
F1 9 491 20.071428 143.056
F1 9 492 20.06316 143.511
F1 9 493 20.151702 144.424
F1 9 494 20.152952 144.424
F1 9 495 20.155738 144.878
F1 9 496 20.155741 144.878
F1 9 497 20.177932 145.333
F1 9 498 20.178322 145.333
F1 9 499 20.291507 147.648
F1 9 500 20.382986 148.103
F1 9 501 20.41012 148.103
F1 9 502 20.478527 148.103
F1 9 503 20.53715 149.479
F1 9 504 20.725504 151.768
F1 9 505 20.740674 151.768
F1 9 506 20.711505 152.223
F1 9 507 20.886789 153.591
F1 9 508 20.937814 154.045
F1 9 509 20.823014 154.959
F1 9 510 21.81803 162.779
F1 9 511 21.843232 164.156
F1 9 512 22.311616 168.314
F1 9 513 22.335915 169.228
F1 10 1 0.006944 0
F1 10 2 0.113893 0
F1 10 3 0.119276 0
F1 10 4 0.245618 0.455
F1 10 5 0.263474 0.455
F1 10 6 0.409093 0.909
F1 10 7 0.617766 1.823
F1 10 8 0.679123 1.823
F1 10 9 0.945708 2.277
F1 10 10 1.016291 2.732
F1 10 11 1.146582 3.645
F1 10 12 1.4803210000000002 4.099
F1 10 13 1.5444080000000002 4.554
F1 10 14 1.5845020000000003 5.009
F1 10 15 2.239847 9.711
F1 10 16 1.9894480000000003 10.165
F1 10 17 2.312235 10.165
F1 10 18 2.362123 11.079
F1 10 19 2.465479 13.87
F1 10 20 2.560348 18.613
F1 10 21 2.771019 20.444
F1 10 22 2.709049 20.898
F1 10 23 2.742427 20.898
F1 10 24 2.76905 20.898
F1 10 25 2.791886 20.898
F1 10 26 2.802356 20.898
F1 10 27 2.803528 21.353
F1 10 28 2.829827 21.353
F1 10 29 2.851352 21.807
F1 10 30 2.967292 23.184
F1 10 31 3.093173 24.093
F1 10 32 3.095972 24.093
F1 10 33 3.136736 25.006
F1 10 34 3.194061 25.006
F1 10 35 3.220207 25.919
F1 10 36 3.357874 28.235
F1 10 37 3.40453 28.689
F1 10 38 3.421603 28.689
F1 10 39 3.437649 29.144
F1 10 40 3.518888 29.598
F1 10 41 3.525323 30.053
F1 10 42 3.525326 30.053
F1 10 43 3.536302 30.507
F1 10 44 3.551172 30.507
F1 10 45 3.643996 30.962
F1 10 46 3.724647 31.875
F1 10 47 3.708487 32.33
F1 10 48 3.712424 32.33
F1 10 49 3.737618 32.33
F1 10 50 3.753546 32.33
F1 10 51 3.787379 32.33
F1 10 52 3.893839 32.784
F1 10 53 3.978143 32.784
F1 10 54 3.971904 33.697
F1 10 55 3.974246 33.697
F1 10 56 4.004495 34.611
F1 10 57 4.141535 34.611
F1 10 58 4.157342 34.611
F1 10 59 4.222567 34.611
F1 10 60 4.223581 34.611
F1 10 61 4.225329 34.611
F1 10 62 4.294471 35.065
F1 10 63 4.314304 35.52
F1 10 64 4.361711 35.52
F1 10 65 4.377425 35.52
F1 10 66 4.439995 35.974
F1 10 67 4.473202 36.429
F1 10 68 4.485957 36.883
F1 10 69 4.501706 36.883
F1 10 70 4.529115 36.883
F1 10 71 4.54693 36.883
F1 10 72 4.568614 36.883
F1 10 73 4.683667 37.338
F1 10 74 4.710917 37.338
F1 10 75 4.715013 37.338
F1 10 76 4.72684 37.338
F1 10 77 4.763069 38.251
F1 10 78 4.815753 38.251
F1 10 79 5.271784 39.628
F1 10 80 4.908366 40.082
F1 10 81 4.933951 40.082
F1 10 82 4.935184 40.082
F1 10 83 4.975275 40.082
F1 10 84 4.975278 40.082
F1 10 85 4.975572 40.082
F1 10 86 4.991764 40.082
F1 10 87 5.012702 40.082
F1 10 88 5.05904 40.082
F1 10 89 5.068232 40.082
F1 10 90 5.09147 40.082
F1 10 91 5.309609 40.082
F1 10 92 4.935369 40.537
F1 10 93 4.936469 40.537
F1 10 94 4.959299 40.537
F1 10 95 4.992163 40.537
F1 10 96 4.999746 40.537
F1 10 97 5.009828 40.537
F1 10 98 5.021569 40.537
F1 10 99 5.03238 40.991
F1 10 100 5.376509 40.991
F1 10 101 5.390214 40.991
F1 10 102 5.392857 40.991
F1 10 103 5.431714 41.446
F1 10 104 5.467102 41.446
F1 10 105 5.469709 41.446
F1 10 106 5.730419 42.822
F1 10 107 5.930664 42.822
F1 10 108 5.594654 43.277
F1 10 109 5.606161 43.277
F1 10 110 5.612686 43.277
F1 10 111 5.703265 43.277
F1 10 112 5.757836 43.277
F1 10 113 5.763638 43.277
F1 10 114 5.855689 43.277
F1 10 115 6.105119 43.277
F1 10 116 6.158301 43.277
F1 10 117 5.589809 43.731
F1 10 118 5.774594 43.731
F1 10 119 6.492716 45.107
F1 10 120 6.54394 45.562
F1 10 121 6.591223 46.016
F1 10 122 6.599213 46.016
F1 10 123 6.606684 46.016
F1 10 124 6.645546 46.471
F1 10 125 6.699362 46.471
F1 10 126 6.706711 46.471
F1 10 127 6.733945 46.925
F1 10 128 6.743288 46.925
F1 10 129 6.774462 46.925
F1 10 130 6.790007 46.925
F1 10 131 6.799576 46.925
F1 10 132 6.811318 46.925
F1 10 133 6.816951 46.925
F1 10 134 6.869051 46.925
F1 10 135 6.894518 46.925
F1 10 136 6.903568 46.925
F1 10 137 6.953787 47.38
F1 10 138 6.982711 47.835
F1 10 139 6.996031 47.835
F1 10 140 7.054788 47.835
F1 10 141 7.146587 48.289
F1 10 142 7.167265 48.289
F1 10 143 7.688272 48.289
F1 10 144 7.482057 48.744
F1 10 145 7.29722 49.198
F1 10 146 7.342173 49.198
F1 10 147 7.376209 49.198
F1 10 148 7.420851 49.198
F1 10 149 7.545079 49.198
F1 10 150 7.549596 49.198
F1 10 151 7.591146 49.198
F1 10 152 7.611606 49.198
F1 10 153 7.731109 49.198
F1 10 154 7.766296 49.198
F1 10 155 7.827619 49.198
F1 10 156 7.834186 49.198
F1 10 157 7.926224 49.198
F1 10 158 7.329193 49.653
F1 10 159 7.340654 49.653
F1 10 160 7.403894 49.653
F1 10 161 7.408721 49.653
F1 10 162 7.556651 49.653
F1 10 163 7.61752 49.653
F1 10 164 7.621851 49.653
F1 10 165 7.662944 49.653
F1 10 166 7.688948 49.653
F1 10 167 7.7845 49.653
F1 10 168 7.865467 49.653
F1 10 169 7.888439 50.107
F1 10 170 7.896469 50.107
F1 10 171 7.896472 50.107
F1 10 172 7.911536 50.107
F1 10 173 7.953164 50.107
F1 10 174 7.963643 50.107
F1 10 175 8.115792 51.951
F1 10 176 8.122716 52.405
F1 10 177 8.075753 53.319
F1 10 178 8.200065 53.319
F1 10 179 8.225822 53.319
F1 10 180 8.271158 53.319
F1 10 181 8.279808 53.319
F1 10 182 8.295237 53.319
F1 10 183 8.369905 53.319
F1 10 184 8.373837 53.319
F1 10 185 8.410479 53.319
F1 10 186 8.442537 53.773
F1 10 187 8.519955 54.228
F1 10 188 8.541071 54.682
F1 10 189 8.564148 54.682
F1 10 190 8.66288 55.596
F1 10 191 8.70128 55.596
F1 10 192 8.745174 56.509
F1 10 193 8.758032 56.509
F1 10 194 8.777221 56.509
F1 10 195 8.804704 56.509
F1 10 196 8.81328 56.509
F1 10 197 8.844908 56.963
F1 10 198 8.887691 57.418
F1 10 199 8.912723 57.418
F1 10 200 9.136384 57.418
F1 10 201 9.038528 57.873
F1 10 202 9.08041 57.873
F1 10 203 9.11216 57.873
F1 10 204 9.137032 57.873
F1 10 205 9.13735 57.873
F1 10 206 9.163806 57.873
F1 10 207 9.165826 57.873
F1 10 208 9.200698 58.327
F1 10 209 9.325478 58.782
F1 10 210 9.34344 58.782
F1 10 211 9.349852 58.782
F1 10 212 9.352619 58.782
F1 10 213 9.361167 58.782
F1 10 214 9.37887 58.782
F1 10 215 9.410183 58.782
F1 10 216 9.329834 59.236
F1 10 217 9.45194 59.236
F1 10 218 9.471661 59.236
F1 10 219 9.567611 59.236
F1 10 220 9.581135 59.236
F1 10 221 9.630002 59.236
F1 10 222 9.649291 59.691
F1 10 223 9.681903 61.067
F1 10 224 9.690237 61.067
F1 10 225 9.70912 61.067
F1 10 226 9.762182 61.521
F1 10 227 9.88621 61.976
F1 10 228 9.886858 61.976
F1 10 229 9.886855 62.431
F1 10 230 10.19132 62.885
F1 10 231 10.091298 64.253
F1 10 232 10.305439 64.253
F1 10 233 10.033441 64.707
F1 10 234 10.048506 64.707
F1 10 235 10.487764 65.617
F1 10 236 10.480099 66.071
F1 10 237 10.605532 67.447
F1 10 238 10.606548 67.447
F1 10 239 10.655008 67.902
F1 10 240 10.658116 67.902
F1 10 241 10.706059 68.356
F1 10 242 10.723093 68.356
F1 10 243 10.729461 68.356
F1 10 244 10.746088 68.356
F1 10 245 10.691223 68.811
F1 10 246 10.76638 68.811
F1 10 247 10.775124 68.811
F1 10 248 10.775542 68.811
F1 10 249 10.778428 68.811
F1 10 250 10.836014 69.266
F1 10 251 10.850928 69.266
F1 10 252 10.854813 69.266
F1 10 253 10.868029 69.266
F1 10 254 10.880169 69.266
F1 10 255 10.917812 69.72
F1 10 256 10.919095 69.72
F1 10 257 10.919351 69.72
F1 10 258 10.938419 70.175
F1 10 259 10.951964 70.629
F1 10 260 10.971351 70.629
F1 10 261 11.008827 71.084
F1 10 262 11.02792 71.084
F1 10 263 11.05888 71.997
F1 10 264 11.104693 71.997
F1 10 265 11.110746 71.997
F1 10 266 11.11592 71.997
F1 10 267 11.116886 71.997
F1 10 268 11.146935 71.997
F1 10 269 11.204519 72.452
F1 10 270 11.221534 72.452
F1 10 271 11.308217 72.452
F1 10 272 11.258086 72.906
F1 10 273 11.278172 72.906
F1 10 274 11.289123 72.906
F1 10 275 11.295539 72.906
F1 10 276 11.296297 72.906
F1 10 277 11.342022 72.906
F1 10 278 11.34746 72.906
F1 10 279 11.405475 72.906
F1 10 280 11.58661 72.906
F1 10 281 11.25924 73.361
F1 10 282 11.285389 73.361
F1 10 283 11.657317 74.274
F1 10 284 11.680662 74.274
F1 10 285 11.729097 74.274
F1 10 286 11.7291 74.274
F1 10 287 11.760327 74.274
F1 10 288 11.804279 74.274
